eiaid,p2_lvl_cost_per_kwh
1205.0,0.0825586046461875
1232.0,0.1431844717546927
1233.0,0.1061301212628731
1251.0,0.1233476747894147
1276.0,0.0995031357904916
1283.0,0.1083722982737811
1287.0,0.0998681615036926
1299.0,0.1682219786948227
1300.0,0.0628711399535349
1301.0,0.103
1324.0,0.0363422799070698
1325.0,0.2442928239893347
1343.0,0.0521229027343347
1346.0,0.0943893171998809
1353.0,0.1213676135670436
1366.0,0.1220546447901931
1374.0,0.1397745014283122
1386.0,0.0575
1417.0,0.1280293985554274
1434.0,0.066
1456.0,0.1427421685305579
1494.0,0.1498529420853514
1512.0,0.1105816293736266
1515.0,0.0642
1519.0,0.0770639916739134
1523.0,0.3793791773295412
1525.0,0.1099028971036378
1529.0,0.1033892494191862
1566.0,0.1163512175450909
1571.0,0.1422901510900203
1573.0,0.094274494918686
1578.0,0.0900179900090857
1581.0,0.0751749810213247
1582.0,0.1124589898373721
1586.0,0.1199775534521635
1591.0,0.2100687433941365
1604.0,0.7983227900331419
1615.0,0.1329862180165198
1618.0,0.1678700174726995
1625.0,0.0702406024244942
1640.0,0.1164083188443419
1647.0,0.1320111022927986
1648.0,0.1237152733296026
1650.0,0.0957391419125504
1651.0,0.3361572143983535
1675.0,0.177899009373211
1677.0,0.1504192318062387
1698.0,0.0917558711890145
1702.0,0.1869565764663128
1708.0,0.1458980517508016
1723.0,0.0441083874128779
1753.0,0.0717541937064389
1763.0,0.1120167748257559
1764.0,0.1391730957597094
1769.0,0.0786178425376722
1775.0,0.0865578633528887
1776.0,0.1282
1779.0,0.2210319709747825
1780.0,0.0896236561773983
1795.0,0.1557439148398161
1800.0,0.1142100648954535
1818.0,0.0643533012122471
1826.0,0.1015529046158352
1832.0,0.2032587648717817
1839.0,0.158350953619873
1857.0,0.1803171446592996
1871.0,0.0864761724012616
1876.0,0.149542247459343
1883.0,0.1077422799070698
1886.0,0.1108754400376914
1889.0,0.1626306287649359
1891.0,0.1334746989104054
1896.0,0.0729970671485139
1898.0,0.0909152883564583
1913.0,0.0871242800081072
1955.0,0.0927937634528554
1956.0,0.0599488544141888
1970.0,0.0446526677744957
1987.0,0.1145301203335604
1997.0,0.0977711399535349
2001.0,0.0886301946863605
2008.0,0.1180482420067905
2010.0,0.1998629091200076
2054.0,0.098008688625125
2056.0,0.1039659608180722
2064.0,0.0286
2086.0,0.129637247459343
2120.0,0.122028688625125
2128.0,0.1122087125171997
2135.0,0.0458651830538503
2188.0,0.0872037756339639
2192.0,0.0946067099303023
2206.0,0.0978079147792908
2210.0,0.1337778498838372
2212.0,0.0816296097710061
2215.0,0.1938203730451786
2220.0,0.1198081940119223
2236.0,0.1044253447779928
2247.0,0.1020966345873057
2248.0,0.1173778667356785
2268.0,0.1161389249419186
2270.0,0.1030251622386338
2272.0,0.0538842535698707
2273.0,0.119837247459343
2285.0,0.0899080417882277
2287.0,0.110423360296185
2289.0,0.0986490862006308
2304.0,0.0913711399535349
2316.0,0.0949117423780291
2354.0,0.1257783874128779
2404.0,0.1439685442615817
2409.0,0.1023789249419186
2411.0,0.1066389249419186
2412.0,0.0879057854783445
2439.0,0.0977063856561051
2448.0,0.2013534494047524
2485.0,0.0655880862006308
2487.0,0.1153096774435354
2507.0,0.1477843178934061
2534.0,0.07
2545.0,0.0640878498838372
2553.0,0.1142100648954535
2599.0,0.1107220437015428
2609.0,0.2267563108749788
2633.0,0.1055908044570198
2634.0,0.0815125875207053
2643.0,0.0966799135942342
2647.0,0.1196457444595507
2650.0,0.1670968052311472
2651.0,0.0993684523083314
2655.0,0.0676015060612355
2726.0,0.0689463367886325
2759.0,0.1020236915457645
2773.0,0.0990083874128779
2800.0,0.1187021612349977
2809.0,0.1302998904126702
2810.0,0.1097700495641915
2812.0,0.1419130681487454
2821.0,0.1152219786948227
2851.0,0.1014353166695637
2859.0,0.1045334679495912
2888.0,0.1302967083711024
2890.0,0.1322319481347269
2903.0,0.0865083874128779
2911.0,0.0831689937643545
2931.0,0.2247337549436334
2955.0,0.044991441165782
2960.0,0.1107595273664128
2961.0,0.1276381078899687
2964.0,0.0856810295092607
2974.0,0.0994231223214401
2985.0,0.0809523448025233
3008.0,0.045037247459343
3029.0,0.1099887868142448
3037.0,0.0785083874128779
3040.0,0.1213719368190846
3075.0,0.0958873123547965
3081.0,0.1078221854101016
3082.0,0.1324989800672341
3086.0,0.1088129898373721
3093.0,0.0800188545030662
3111.0,0.0978473123547965
3113.0,0.1438192334597409
3136.0,0.1028953707317966
3137.0,0.1277324819395953
3138.0,0.1577413506071982
3153.0,0.1017453241093099
3164.0,0.056
3168.0,0.1158117423780291
3170.0,0.2021579792718524
3186.0,0.0649258025691401
3191.0,0.0976683698789051
3203.0,0.0630084090446371
3208.0,0.115337247459343
3216.0,0.073781069425805
3222.0,0.11463
3226.0,0.0920813272730656
3227.0,0.078175353618246
3230.0,0.0591220350616683
3235.0,0.1172871977569509
3240.0,0.0982968959983054
3245.0,0.1304677849883837
3249.0,0.1243023619446573
3250.0,0.1214235211033692
3264.0,0.1422340692780077
3265.0,0.1502534041050096
3266.0,0.0900728522797312
3273.0,0.2060671363170133
3278.0,0.148602126858607
3287.0,0.0903643123547965
3292.0,0.1793221628918975
3294.0,0.0813724745934303
3296.0,0.0990839821232495
3315.0,0.1190384106778984
3323.0,0.086900129790907
3329.0,0.0648389249419186
3355.0,0.0743993627844321
3356.0,0.00053
3366.0,0.0942100648954535
3373.0,0.0756800519803896
3384.0,0.1078867099303023
3400.0,0.2093937997183792
3405.0,0.1181389249419186
3406.0,0.0928541937064389
3413.0,0.0309527831518424
3422.0,0.65
3426.0,0.1070547447045311
3445.0,0.1307020039382235
3447.0,0.1155897748257559
3454.0,0.0856187192363105
3459.0,0.1130687225157278
3470.0,0.0996795811193169
3475.0,0.1057289002083145
3477.0,0.1291189249419186
3478.0,0.0926891492404674
3486.0,0.1211831332950206
3498.0,0.113785252107785
3503.0,0.1219706024244942
3522.0,0.3337215724925214
3525.0,0.0692531004864938
3527.0,0.0718651830538503
3535.0,0.0859794227610067
3542.0,0.080724098178455
3597.0,0.1425711410922092
3600.0,0.1136167748257559
3633.0,0.1001357165179697
3647.0,0.1145083874128779
3660.0,0.1108414828749381
3702.0,0.088878215451099
3704.0,0.1161751583202462
3710.0,0.0764845598141396
3712.0,0.1050205533822713
3716.0,0.0879369046166629
3731.0,0.1061762564432818
3732.0,0.1557567043712929
3735.0,0.0935609036367413
3739.0,0.0655167748257559
3758.0,0.0736945952514384
3762.0,0.1153188744402385
3774.0,0.1093327439327317
3804.0,0.1938700847044928
3806.0,0.1015917120121487
3812.0,0.1254346247095931
3813.0,0.0747196397698807
3814.0,0.1008389249419186
3815.0,0.0666740390112717
3824.0,0.0705787743357951
3839.0,0.1062100648954535
3844.0,0.143
3850.0,0.2413958319935484
3855.0,0.1089120950166782
3881.0,0.0817027412761043
3913.0,0.0643973980654666
3915.0,0.1217522532142719
3923.0,0.0772155834458189
3938.0,0.0798473123547965
3939.0,0.1234917836181421
3940.0,0.1915175871172229
3957.0,0.1177
3986.0,0.0972846455248096
3989.0,0.0971485037347335
4003.0,0.2112418356001469
4005.0,0.0906395273664128
4007.0,0.0914103117910208
4008.0,0.0791270111425494
4062.0,0.1478982811429083
4063.0,0.090482882331564
4065.0,0.3074456903856313
4068.0,0.1077522799070698
4071.0,0.1163962372967152
4073.0,0.1057789582999194
4078.0,0.0759716256155985
4091.0,0.1018994624709593
4110.0,0.0297349371863928
4117.0,0.0788519444105547
4147.0,0.3052682821536993
4153.0,0.1089550380997998
4160.0,0.0931576256888939
4176.0,0.2362482030995521
4226.0,0.1258070395167512
4247.0,0.1039452505825042
4254.0,0.0699934973090765
4265.0,0.0996778498838372
4294.0,0.1098478498838372
4295.0,0.1226386348722209
4296.0,0.0930473123547965
4304.0,0.0991862372967151
4305.0,0.0636473123547965
4317.0,0.1470926704293529
4319.0,0.0584631713159007
4327.0,0.1079940737115009
4329.0,0.1854778498838372
4341.0,0.0705990755480421
4344.0,0.0609361814008008
4346.0,0.0863849744077905
4373.0,0.174759967567821
4375.0,0.0876420308531716
4401.0,0.0851853123547965
4414.0,0.0632832484818847
4429.0,0.0440874947541392
4432.0,0.1385251622386338
4437.0,0.1101667748257558
4442.0,0.0896778498838372
4459.0,0.1114669175909955
4483.0,0.1252925310638588
4486.0,0.13
4508.0,0.0912518498838372
4509.0,0.0933131186483575
4524.0,0.0844473123547965
4538.0,0.0676602988285366
4562.0,0.0964389249419186
4577.0,0.0701456348722209
4604.0,0.1363774514510624
4607.0,0.110037247459343
4608.0,0.097056755724428
4619.0,0.0847984106778984
4622.0,0.0953310593098575
4624.0,0.1448836056777861
4632.0,0.0808579719567481
4671.0,0.0989758929646325
4675.0,0.0584220663646865
4683.0,0.0837337171544642
4685.0,0.120733811915959
4704.0,0.1020675488441503
4715.0,0.1458709780108251
4717.0,0.0887630159982973
4720.0,0.1309347128700671
4739.0,0.1330682346166612
4743.0,0.0845845120608201
4744.0,0.1486485037347334
4794.0,0.188088168340077
4796.0,0.1360110293118019
4914.0,0.0461
4919.0,0.0835079490635588
4920.0,0.114715936084468
4922.0,0.3063044010580785
4934.0,0.1221436777051427
4939.0,0.0935083874128779
4958.0,0.10901147545005
4959.0,0.4255089727200934
4960.0,0.128301987572421
4961.0,0.1063487619632615
4975.0,0.0940931186483576
4981.0,0.0740816431983075
5021.0,0.1624183515599288
5027.0,0.3359802416949106
5036.0,0.0983473123547965
5056.0,0.0623324774041099
5070.0,0.1147089804951907
5076.0,0.0721469788471395
5086.0,0.0992940545312568
5096.0,0.1073389249419186
5097.0,0.1022971334985835
5111.0,0.0927920206885821
5148.0,0.1120968605364259
5154.0,0.1641050324477267
5325.0,0.1401034928401464
5326.0,0.0203365860169767
5334.0,0.0905698498838372
5335.0,0.2256587581794701
5336.0,0.0738545129719263
5354.0,0.1278930545837228
5372.0,0.1397538489261406
5397.0,0.0911985894454035
5416.0,0.1014496345388905
5417.0,0.1828827388126989
5438.0,0.0749556997676745
5442.0,0.0949960432229679
5479.0,0.05998229822472
5480.0,0.1457051915319598
5518.0,0.1260890584059082
5529.0,0.1057154649389222
5563.0,0.100337247459343
5575.0,0.0845704518183706
5580.0,0.1175626174732762
5582.0,0.1395741432068268
5584.0,0.0649389249419186
5588.0,0.0493770968532194
5605.0,0.105333611485522
5625.0,0.075063907015444
5630.0,0.0548102402351812
5632.0,0.1668366910073859
5653.0,0.2256359147527711
5655.0,0.0628550563243865
5661.0,0.1157986691565767
5686.0,0.1141
5728.0,0.1058067099303023
5729.0,0.1127758118202232
5730.0,0.136353934225652
5732.0,0.1037712230993245
5741.0,0.1133830366656984
5742.0,0.0791292705273566
5744.0,0.1982827105283811
5752.0,0.1079724624709593
5760.0,0.1755211916528486
5762.0,0.0676
5763.0,0.1131320854660143
5771.0,0.107374505389241
5780.0,0.1166251394315985
5794.0,0.0992372020607207
5796.0,0.1310667332942807
5802.0,0.0837422799070698
5832.0,0.0897383278507542
5833.0,0.0775541937064389
5841.0,0.1039761724012616
5860.0,0.1052485865550618
5862.0,0.1142128921460346
5875.0,0.0504893652504315
5905.0,0.1110812048489884
5915.0,0.0447236828701962
5927.0,0.2479061700716733
5928.0,0.0614099772255897
5929.0,0.1036155995607978
5930.0,0.0786512294544923
5935.0,0.1361039365744289
5945.0,0.1152708452915529
5957.0,0.122578
5964.0,0.1044882492451454
5995.0,0.0641613234895106
5997.0,0.2041788537883167
5998.0,0.1169117423780291
6008.0,0.1218524572059912
6022.0,0.1541707908341323
6043.0,0.1853340145079924
6052.0,0.1475132307009063
6112.0,0.0511694624709593
6132.0,0.0825432392674945
6138.0,0.096
6141.0,0.1305836840332715
6149.0,0.067511808130427
6151.0,0.1053389249419186
6152.0,0.0955311905164213
6155.0,0.0960983874128779
6157.0,0.1113606640642594
6168.0,0.1229506673199477
6169.0,0.1359313794643915
6172.0,0.1393408940860774
6173.0,0.1130593123547965
6175.0,0.0734579428993405
6182.0,0.0173240973431802
6183.0,0.0375930648954535
6192.0,0.0967365461004324
6194.0,0.086911052283671
6198.0,0.0821083874128779
6203.0,0.0772787743357951
6205.0,0.0939344741034695
6206.0,0.1554197014721513
6209.0,0.1925954668945602
6210.0,0.1015966354553809
6231.0,0.1364250801876982
6234.0,0.1160713211708439
6235.0,0.2212981288573942
6258.0,0.0858551659117163
6276.0,0.0713556997676745
6297.0,0.1203831235479656
6316.0,0.1313933105778285
6335.0,0.121642409044855
6342.0,0.1036213591654577
6369.0,0.2978845793032907
6380.0,0.1237422799070698
6390.0,0.0837199505327918
6395.0,0.0664342071754904
6396.0,0.12
6417.0,0.1106852650914378
6418.0,0.1163220776381665
6422.0,0.1082073123547965
6424.0,0.1168058031428598
6425.0,0.0690229314314639
6427.0,0.1142130681487454
6452.0,0.12853450396575
6455.0,0.1240368605364259
6457.0,0.1289874704148785
6472.0,0.0501456348722209
6491.0,0.1093515917719055
6496.0,0.078420129790907
6501.0,0.0823389249419186
6509.0,0.1435083874128779
6579.0,0.0997635494062066
6580.0,0.145444918956969
6582.0,0.0626691994613678
6609.0,0.0946416622996353
6610.0,0.0797975295702623
6612.0,0.1119331186483576
6613.0,0.1273599936473409
6615.0,0.0905083874128779
6616.0,0.172149711112249
6617.0,0.1531967362950228
6640.0,0.1073155029869975
6641.0,0.084527382255981
6707.0,0.0536079959464115
6708.0,0.0967422799070698
6715.0,0.158884065075526
6716.0,0.0740403394149027
6717.0,0.1098813003556274
6718.0,0.0354672809185239
6722.0,0.0929369046166629
6723.0,0.1146014485518547
6735.0,0.0389641856498632
6750.0,0.1751491833474501
6753.0,0.0620931186483576
6758.0,0.0837384458187861
6759.0,0.0915973811686377
6761.0,0.1071897636832064
6775.0,0.1097923511687261
6780.0,0.1696542455730082
6782.0,0.1248231340880141
6784.0,0.1193974241696939
6793.0,0.0715396302192168
6803.0,0.0835640394272329
6839.0,0.1111098934741134
6840.0,0.1116384961432633
6848.0,0.1013306145463445
6866.0,0.6767016561773984
6894.0,0.1635434756176039
6907.0,0.1592366887867216
6909.0,0.1543641630952534
6924.0,0.1263885951461
6930.0,0.128874227990707
6931.0,0.259725041978037
6941.0,0.2211412977571849
6949.0,0.1132391098323102
6950.0,0.1846337322021414
6957.0,0.1458338843983421
6958.0,0.002
6965.0,0.113683408350747
6993.0,0.101729769645706
7027.0,0.1511585019588833
7048.0,0.1332043271704285
7084.0,0.0616793481082975
7096.0,0.2101416211739535
7100.0,0.1083778937187691
7128.0,0.1429778980782241
7131.0,0.1940060785603396
7174.0,0.1024316645170499
7200.0,0.0858523448025233
7222.0,0.0883676135670436
7249.0,0.279391195450149
7256.0,0.1016611705647204
7262.0,0.0803150973431802
7264.0,0.1160582892486581
7265.0,0.1043363668423171
7269.0,0.1045083874128779
7270.0,0.1085142864494866
7287.0,0.0927541937064389
7292.0,0.0991575486715901
7294.0,0.1484689410483104
7295.0,0.0927473123547965
7311.0,0.0731862372967152
7353.0,0.2292028498838372
7359.0,0.1221050324477267
7368.0,0.1246009437253239
7370.0,0.0641880862006308
7374.0,0.0955
7419.0,0.1216068414350981
7424.0,0.0895609036367413
7441.0,0.0934119277116945
7443.0,0.0721671752177245
7444.0,0.117928517203785
7445.0,0.1830931186483576
7460.0,0.0686540222850989
7478.0,0.1373483934169708
7480.0,0.1115160217951381
7483.0,0.1545793254438774
7484.0,0.0791515917719055
7485.0,0.0899404310031541
7486.0,0.0911413258961271
7494.0,0.1026778498838372
7496.0,0.142186235902869
7501.0,0.0735551659117163
7515.0,0.1310667332942807
7548.0,0.0932907358884837
7558.0,0.1133920435902762
7559.0,0.1565635320385643
7600.0,0.0518923656177398
7601.0,0.1787934808376706
7624.0,0.0437073754788651
7625.0,0.1053153336599738
7626.0,0.096638926196027
7627.0,0.0696778498838372
7630.0,0.1411648816666537
7631.0,0.1231741250724269
7634.0,0.1239567390982175
7643.0,0.0931459436759382
7677.0,0.1503838741287793
7679.0,0.0867784988383724
7713.0,0.0488361875842018
7715.0,0.1648798100934141
7720.0,0.0886624096979768
7723.0,0.0883303183543811
7732.0,0.1201862372967152
7743.0,0.097568585772321
7750.0,0.0359186237296715
7752.0,0.0940499806536313
7760.0,0.065
7787.0,0.1256237210728518
7801.0,0.1243981300522568
7826.0,0.0798765593241788
7827.0,0.1050017423780291
7870.0,0.0692409452671743
7891.0,0.1226616150987476
7907.0,0.1133019767008103
7908.0,0.0958061555784443
7958.0,0.1027327966208939
7969.0,0.1216778498838372
7973.0,0.1111515207191767
7977.0,0.1311688448635249
7979.0,0.0842083874128779
7996.0,0.140173
8000.0,0.2431614316043157
8022.0,0.0598
8034.0,0.1122273123547965
8055.0,0.1077489898373721
8063.0,0.1019348359673526
8083.0,0.0574184243699656
8122.0,0.0948791766869575
8131.0,0.1047882382002917
8147.0,0.1149819730625464
8179.0,0.1042365012862282
8183.0,0.1630626517922543
8198.0,0.1400406297434989
8199.0,0.1112962982737811
8205.0,0.1271989249419186
8210.0,0.0966218072734826
8212.0,0.0798711399535349
8214.0,0.1527539589937935
8226.0,0.1121578498838372
8240.0,0.0722864087180552
8254.0,0.2048719963275669
8279.0,0.1727987962430842
8283.0,0.1965665598141396
8288.0,0.0975241422800369
8298.0,0.1720298640809387
8311.0,0.0991615252915182
8319.0,0.1139421599491679
8333.0,0.0930939404134152
8348.0,0.1430750376953797
8359.0,0.1378475486715902
8375.0,0.0919182870682488
8428.0,0.1479929104832556
8432.0,0.1027832768459512
8435.0,0.089
8447.0,0.1512297349538124
8459.0,0.0858879147792907
8490.0,0.1371778498838372
8497.0,0.1327397398065466
8515.0,0.0926301252701159
8532.0,0.0614869482062897
8543.0,0.1852928793691744
8548.0,0.1239062372967152
8566.0,0.1157367748257559
8571.0,0.1308794947776272
8573.0,0.0643067099303023
8574.0,0.0295942842987245
8579.0,0.1946243507573836
8599.0,0.1180716299745611
8610.0,0.0334833206808831
8620.0,0.0706498285786599
8628.0,0.0738234847560582
8631.0,0.2628368884353957
8632.0,0.1041946247095931
8677.0,0.2417241581043115
8698.0,0.1497083874128779
8699.0,0.0718977526633095
8700.0,0.1686642445028741
8714.0,0.11
8715.0,0.2551552834692303
8723.0,0.0939496746282029
8733.0,0.0317057815599569
8748.0,0.1135758464554104
8764.0,0.1116644949186861
8770.0,0.0970066222604385
8774.0,0.1108971069381402
8777.0,0.0930655758543488
8781.0,0.118
8786.0,0.1646491577907844
8795.0,0.1181169386556258
8797.0,0.1472991365251081
8799.0,0.0963306291172921
8801.0,0.083
8824.0,0.0961391084857297
8840.0,0.0757033549651511
8846.0,0.1092456348722209
8847.0,0.1272219786948227
8871.0,0.0918711399535349
8884.0,0.0439940431003154
8896.0,0.0749676574019756
8898.0,0.1042286755146886
8901.0,0.1154392132391141
8919.0,0.0859578633528887
8924.0,0.0691455065832097
8934.0,0.0848473123547965
8949.0,0.0414460990573936
8966.0,0.0848949381168827
8972.0,0.1013400764053112
8973.0,0.1593155356924994
9011.0,0.1190933378230171
9025.0,0.0985521694627956
9026.0,0.0971796228730518
9087.0,0.1095498532030883
9124.0,0.1063
9128.0,0.0860867633158981
9144.0,0.1775927393169105
9163.0,0.1437621143886244
9187.0,0.1066228925436374
9188.0,0.391928517203785
9191.0,0.047932
9192.0,0.9101694624709596
9200.0,0.061802506777098
9209.0,0.1125706256895147
9217.0,0.0861110120834308
9230.0,0.1306278498838372
9231.0,0.1661572831787611
9246.0,0.0949625811193169
9275.0,0.1025429590737124
9292.0,0.1289022174681423
9324.0,0.0560802490308927
9417.0,0.0944970846242594
9418.0,0.1555375358328398
9425.0,0.0811986678099085
9442.0,0.0569355699767674
9463.0,0.0781288600464651
9472.0,0.0756647654057673
9475.0,0.1150292055847484
9572.0,0.1010203012122471
9573.0,0.1417780175492755
9575.0,0.0945150268154504
9576.0,0.1099189147792907
9598.0,0.0849354898251069
9599.0,0.1010077115414471
9603.0,0.1082
9605.0,0.1323681580183323
9610.0,0.1750828078854466
9613.0,0.1124948719334468
9616.0,0.1078133549651512
9645.0,0.0643969653484237
9650.0,0.1223795273664128
9664.0,0.0563055543590377
9666.0,0.1047056997676745
9667.0,0.0801264405541427
9682.0,0.09607
9689.0,0.1068873970700891
9697.0,0.1032728174361105
9699.0,0.2430036493042481
9726.0,0.0887671786166335
9734.0,0.1044383629245789
9750.0,0.1156566682998693
9776.0,0.065
9778.0,0.106053505136872
9806.0,0.180462554426519
9837.0,0.1293790369944673
9880.0,0.0936662643017088
9897.0,0.3
9922.0,0.0965131142788049
9928.0,0.1860748488636046
9936.0,0.1071203012122471
9964.0,0.1163480241216401
9973.0,0.0956073150203135
9995.0,0.1136099333906578
9998.0,0.0896456348722209
10000.0,0.1701359584194563
10009.0,0.1152180648954535
10025.0,0.0924845598141396
10040.0,0.1016417061345673
10056.0,0.1217711399535349
10057.0,0.1480205528318282
10063.0,0.1169102421621989
10065.0,0.1097780291419525
10066.0,0.1048144398192015
10089.0,0.0911226839721209
10152.0,0.6808151096084354
10153.0,0.0489355699767674
10171.0,0.1013667748257559
10172.0,0.1366946247095931
10179.0,0.1095083874128779
10181.0,0.128174494918686
10210.0,0.0985482368067544
10226.0,0.2209052539179896
10229.0,0.1620971639395737
10260.0,0.1138953864697271
10265.0,0.0789706538508962
10320.0,0.0861609127891565
10326.0,0.0716946247095931
10330.0,0.1127633123547965
10331.0,0.1058003394167713
10351.0,0.078
10359.0,0.0421167748257558
10370.0,0.0927533213507595
10375.0,0.0801989256720893
10378.0,0.1044606673199477
10393.0,0.0941782483166121
10421.0,0.1157402741344578
10433.0,0.1529119604507639
10447.0,0.0908375830635031
10451.0,0.1886473123547966
10494.0,0.2465819467394374
10508.0,0.1134
10532.0,0.1011018808235018
10533.0,0.0810174323497346
10536.0,0.0965635055712747
10538.0,0.106809061668047
10539.0,0.0995547275623971
10542.0,0.1063543519958295
10550.0,0.1023164495337075
10558.0,0.0902268397212094
10559.0,0.0926026019345334
10568.0,0.0908254524784753
10570.0,0.1287727900086961
10571.0,0.1297422799070698
10579.0,0.1218358121711424
10585.0,0.1438705301828757
10586.0,0.1217916360974477
10595.0,0.1141756259851588
10606.0,0.1215731186483576
10608.0,0.1113733470987172
10609.0,0.0965510995058144
10610.0,0.0388906627998156
10616.0,0.1514461545374925
10618.0,0.1136961580122691
10620.0,0.1308833761178749
10622.0,0.097274494918686
10629.0,0.0682100648954535
10632.0,0.065
10649.0,0.0970335496515117
10650.0,0.0801886987976139
10656.0,0.1072375486715901
10669.0,0.1647894728541158
10681.0,0.0675167748257558
10685.0,0.1521520778745442
10687.0,0.08874
10702.0,0.2116067099303024
10706.0,0.0769473123547965
10713.0,0.0993688049469806
10716.0,0.0056583874128779
10728.0,0.0997422799070698
10730.0,0.1346778498838372
10769.0,0.1487989744528467
10770.0,0.2012389861200128
10776.0,0.1445710753169216
10784.0,0.0990878192726517
10798.0,0.1054483298626979
10799.0,0.1022959360844681
10800.0,0.0778100189558417
10801.0,0.1144384865925995
10814.0,0.1698888717880364
10817.0,0.118685818990813
10830.0,0.1556635959605402
10832.0,0.0913644339416201
10868.0,0.0480723058652512
10879.0,0.0756662030124471
10892.0,0.1227294030409194
10908.0,0.0656134198606047
10935.0,0.1438927423780291
10944.0,0.0357
10961.0,0.0748098895557258
10962.0,0.1444448206709264
10966.0,0.2430868307033853
10968.0,0.361503582024699
10969.0,0.1234694624709593
10970.0,0.1052165078977768
10977.0,0.1028288348477554
10978.0,0.0815864087180552
10982.0,0.0312092612957027
11011.0,0.0876639135547135
11014.0,0.1157377777583611
11017.0,0.1531050324477267
11019.0,0.1229761724012616
11021.0,0.0639648365342878
11022.0,0.0670967748257558
11035.0,0.1377823239064494
11040.0,0.1051083874128779
11053.0,0.1694890100786189
11055.0,0.1141154580011493
11064.0,0.1993137855105196
11083.0,0.0768800007054079
11085.0,0.1242286299617416
11093.0,0.1148756249388473
11097.0,0.1263389249419186
11099.0,0.1042100648954535
11103.0,0.06249823950738
11118.0,0.129740507970833
11119.0,0.0314056120978106
11121.0,0.1073442642341688
11125.0,0.1200711399535349
11135.0,0.1841842793793695
11141.0,0.1052625811193169
11142.0,0.0646731273420771
11171.0,0.2232481613614978
11196.0,0.1880997693352794
11203.0,0.0939245422116243
11204.0,0.0966323065998677
11205.0,0.1013402343458216
11206.0,0.1506134198606047
11207.0,0.13
11211.0,0.0615054747154335
11228.0,0.1775562943971894
11247.0,0.1032473123547965
11251.0,0.0879663830604875
11256.0,0.1013489394782533
11268.0,0.1309142167261544
11272.0,0.0733389249419186
11291.0,0.0958663393991928
11292.0,0.1062618772335165
11296.0,0.0990931186483576
11305.0,0.1511
11306.0,0.1212083874128779
11316.0,0.1262291747277637
11318.0,0.1365918036004001
11330.0,0.0853662842885276
11332.0,0.049873685063778
11333.0,0.1053445907921349
11334.0,0.1390730435902762
11346.0,0.1068847351538672
11355.0,0.1132904689605046
11359.0,0.1554702497858451
