State,County,p3_lvl_cost_per_kwh
IN,Allen,0.09076163987612736
IN,Bartholomew,0.10269651624095777
IN,Benton,0.16388103759094388
IN,Blackford,0.03969379052167636
IN,Boone,0.09563717492579987
IN,Brown,0.12669543254961563
IN,Carroll,0.178905987911535
IN,Cass,0.09914277150500017
IN,Clark,0.08456021042077697
IN,Clay,0.1722255401868257
IN,Clinton,0.16388103759094388
IN,Crawford,0.08795509592914838
IN,Daviess,0.04209165902489818
IN,DeKalb,0.12060083569864469
IN,Dearborn,0.12455837585753575
IN,Decatur,0.16357435956665964
IN,Delaware,0.03969379052167636
IN,Dubois,0.1192811051118408
IN,Elkhart,0.1086975777089599
IN,Fayette,0.17366618244752147
IN,Floyd,0.08795509592914838
IN,Fountain,0.09563717492579987
IN,Franklin,0.12000969922866869
IN,Fulton,0.1463016165009619
IN,Gibson,0.13241443720387866
IN,Grant,0.03969379052167636
IN,Greene,0.09563717492579987
IN,Hamilton,0.10535160753640035
IN,Hancock,0.17366618244752147
IN,Harrison,0.08795509592914838
IN,Hendricks,0.1604533811201971
IN,Henry,0.10088558663977837
IN,Howard,0.10178741405631012
IN,Huntington,0.13750026495688908
IN,Jackson,0.1223698422395326
IN,Jasper,0.178905987911535
IN,Jay,0.03969379052167636
IN,Jefferson,0.10924410356439257
IN,Jennings,0.12000969922866869
IN,Johnson,0.1722255401868257
IN,Knox,0.09563717492579987
IN,Kosciusko,0.11857067851904712
IN,LaPorte,0.1634147066926693
IN,Lagrange,0.13250409368832947
IN,Lake,0.1939309382321261
IN,Lawrence,0.08116532491240554
IN,Madison,0.05467441080262999
IN,Marion,0.09563717492579987
IN,Marshall,0.09867229476979772
IN,Martin,0.13000000000000025
IN,Miami,0.09867229476979772
IN,Monroe,0.12669543254961563
IN,Montgomery,0.11079488325103215
IN,Morgan,0.1663394606535114
IN,Newton,0.1939309382321261
IN,Noble,0.1086975777089599
IN,Ohio,0.13732288221637962
IN,Orange,0.09563717492579987
IN,Owen,0.1722255401868257
IN,Parke,0.09563717492579987
IN,Perry,0.0945669781343929
IN,Pike,0.13241443720387866
IN,Porter,0.1939309382321261
IN,Posey,0.13241443720387866
IN,Pulaski,0.13127666618037082
IN,Putnam,0.1663394606535114
IN,Randolph,0.03969379052167636
IN,Ripley,0.12000969922866869
IN,Rush,0.13685297039604105
IN,Scott,0.08116532491240554
IN,Shelby,0.12951803000118878
IN,Spencer,0.10468922615478014
IN,St Joseph,0.14537223176915898
IN,Starke,0.1463016165009619
IN,Steuben,0.1086975777089599
IN,Sullivan,0.09563717492579987
IN,Switzerland,0.13732288221637962
IN,Tippecanoe,0.13756941697502678
IN,Tipton,0.0395158435556123
IN,Union,0.09563717492579987
IN,Vanderburgh,0.13241443720387866
IN,Vermillion,0.11125779635910968
IN,Vigo,0.09563717492579987
IN,Wabash,0.08859702773928271
IN,Warren,0.11125779635910968
IN,Warrick,0.1185518316793294
IN,Washington,0.08456021042077697
IN,Wayne,0.09475108572057336
IN,Wells,0.07126981577073825
IN,White,0.15661008799292436
IN,Whitley,0.1086975777089599
KS,Allen,0.097650361612316
KS,Anderson,0.10325618370118494
KS,Atchison,0.1154870084372965
KS,Barber,0.10061203876319676
KS,Barton,0.12491704339346969
KS,Bourbon,0.059404223451969065
KS,Brown,0.10262701976044022
KS,Butler,0.1256542035213949
KS,Chase,0.13141272487784122
KS,Chautauqua,0.09563717492579987
KS,Cherokee,0.0695713598182873
KS,Cheyenne,0.10525299320934137
KS,Clark,0.13352717489319518
KS,Clay,0.09947743306788097
KS,Cloud,0.09947743306788097
KS,Coffey,0.0906040983592106
KS,Comanche,0.16345852850541673
KS,Cowley,0.12293575713643203
KS,Crawford,0.02820434854472753
KS,Decatur,0.10664356991305804
KS,Dickinson,0.11234149233335673
KS,Doniphan,0.11900377753133624
KS,Douglas,0.08344548053107892
KS,Edwards,0.14298408729539575
KS,Elk,0.07628686270294723
KS,Ellis,0.12491704339346969
KS,Ellsworth,0.11380970675823512
KS,Finney,0.14298408729539575
KS,Ford,0.14298408729539575
KS,Franklin,0.08344548053107892
KS,Geary,0.08634112157702287
KS,Gove,0.13602438002870426
KS,Graham,0.11380970675823512
KS,Grant,0.0917746291662758
KS,Gray,0.0917746291662758
KS,Greeley,0.09206518676062772
KS,Greenwood,0.13141272487784122
KS,Hamilton,0.08104764796464806
KS,Harper,0.09028819882925362
KS,Harvey,0.09563717492579987
KS,Haskell,0.11737935823083577
KS,Hodgeman,0.14298408729539575
KS,Jackson,0.12252054662537598
KS,Jefferson,0.0994037046641616
KS,Jewell,0.09306177490002177
KS,Johnson,0.08344548053107892
KS,Kearny,0.08104764796464806
KS,Kingman,0.16345852850541673
KS,Kiowa,0.15322130790040622
KS,Labette,0.07628686270294723
KS,Lane,0.14309558390502375
KS,Leavenworth,0.08344548053107892
KS,Lincoln,0.13602438002870426
KS,Linn,0.0906040983592106
KS,Logan,0.11380970675823512
KS,Lyon,0.13141272487784122
KS,Marion,0.08634112157702287
KS,Marshall,0.1066004373003004
KS,McPherson,0.09912296353823723
KS,Meade,0.12812566851456497
KS,Miami,0.07735801831453844
KS,Mitchell,0.11403197232721579
KS,Montgomery,0.11687310714204194
KS,Morris,0.09639538045109852
KS,Morton,0.10824099879617652
KS,Nemaha,0.08976703108358394
KS,Neosho,0.06786710885123992
KS,Ness,0.13602438002870426
KS,Norton,0.11380970675823512
KS,Osage,0.0950584608792542
KS,Osborne,0.13602438002870426
KS,Ottawa,0.09639538045109852
KS,Pawnee,0.11380970675823512
KS,Phillips,0.11380970675823512
KS,Pottawatomie,0.08510021865015034
KS,Pratt,0.13863411763182593
KS,Rawlins,0.11380970675823512
KS,Reno,0.13427344084201756
KS,Republic,0.09947743306788097
KS,Rice,0.09639538045109852
KS,Riley,0.07628686270294723
KS,Rooks,0.12491704339346969
KS,Rush,0.13602438002870426
KS,Russell,0.12698746332704008
KS,Saline,0.10510254360466682
KS,Scott,0.11380970675823512
KS,Sedgwick,0.16042964607219165
KS,Seward,0.10824099879617652
KS,Shawnee,0.07628686270294723
KS,Sheridan,0.11380970675823512
KS,Sherman,0.11380970675823512
KS,Smith,0.12127613757005892
KS,Stafford,0.13665032797522528
KS,Stanton,0.0917746291662758
KS,Stevens,0.10446206099304169
KS,Sumner,0.1132467333163023
KS,Thomas,0.09947743306788097
KS,Trego,0.12491704339346969
KS,Wabaunsee,0.13141272487784122
KS,Wallace,0.09206518676062772
KS,Washington,0.09947743306788097
KS,Wichita,0.0703206667630203
KS,Wilson,0.07500000000000008
KS,Woodson,0.07628686270294723
KS,Wyandotte,0.0906040983592106
KY,Adair,0.10213120548938337
KY,Allen,0.17733199290010318
KY,Anderson,0.09254739170376106
KY,Ballard,0.08075138949486971
KY,Barren,0.08066633248394217
KY,Bath,0.07225219532038507
KY,Bell,0.07570109766019262
KY,Boone,0.1135216844063418
KY,Bourbon,0.07225219532038507
KY,Boyd,0.15083787230333065
KY,Boyle,0.09223080844493162
KY,Bracken,0.07225219532038507
KY,Breathitt,0.12020920978568655
KY,Breckinridge,0.09906262494319854
KY,Bullitt,0.09254739170376106
KY,Butler,0.18656598411688435
KY,Caldwell,0.11154813869472063
KY,Calloway,0.18214309228990666
KY,Campbell,0.09288693986336344
KY,Carlisle,0.08925058366935433
KY,Carroll,0.10393985629987286
KY,Carter,0.10815878885447967
KY,Casey,0.10213120548938337
KY,Christian,0.17905363354056938
KY,Clark,0.07225219532038507
KY,Clay,0.10016873963138673
KY,Clinton,0.13745467992397445
KY,Crittenden,0.09190016700755285
KY,Cumberland,0.106685044030921
KY,Daviess,0.09190016700755285
KY,Edmonson,0.078341472408919
KY,Elliott,0.11923094030859982
KY,Estill,0.09671983729157918
KY,Fayette,0.07225219532038507
KY,Fleming,0.11154503381185786
KY,Floyd,0.12927181896858048
KY,Franklin,0.10393985629987286
KY,Fulton,0.07225219532038507
KY,Gallatin,0.09288693986336344
KY,Garrard,0.11220942156947818
KY,Grant,0.1135216844063418
KY,Graves,0.1935417845875396
KY,Grayson,0.08854287474872663
KY,Green,0.09174668722032572
KY,Greenup,0.12912860389159297
KY,Hancock,0.10210156934736048
KY,Hardin,0.09265500000000032
KY,Harlan,0.07915000000000018
KY,Harrison,0.07225219532038507
KY,Hart,0.09174668722032572
KY,Henderson,0.09190016700755285
KY,Henry,0.08809602581012896
KY,Hickman,0.1332646370195968
KY,Hopkins,0.12287211552843876
KY,Jackson,0.12118747926277328
KY,Jefferson,0.09824362400181696
KY,Jessamine,0.07225219532038507
KY,Johnson,0.12927181896858048
KY,Kenton,0.1135216844063418
KY,Knott,0.12927181896858048
KY,Knox,0.08567336340691842
KY,Larue,0.09254739170376106
KY,Laurel,0.08836368347392295
KY,Lawrence,0.1077057656338303
KY,Lee,0.11923094030859982
KY,Leslie,0.12118747926277328
KY,Letcher,0.11499393615166542
KY,Lewis,0.13384587121146854
KY,Lincoln,0.10489339425866195
KY,Livingston,0.11154813869472063
KY,Logan,0.18656598411688435
KY,Lyon,0.09190016700755285
KY,Madison,0.10851681875523711
KY,Magoffin,0.11923094030859982
KY,Marion,0.09961621786734103
KY,Marshall,0.18561792250286696
KY,Martin,0.12927181896858048
KY,Mason,0.07225219532038507
KY,McCracken,0.08075138949486971
KY,McCreary,0.07915000000000018
KY,McLean,0.09190016700755285
KY,Meade,0.09585881247159943
KY,Menifee,0.11923094030859982
KY,Mercer,0.09254739170376106
KY,Metcalfe,0.106685044030921
KY,Monroe,0.17733199290010318
KY,Montgomery,0.07225219532038507
KY,Morgan,0.11923094030859982
KY,Muhlenberg,0.11154813869472063
KY,Nelson,0.09254739170376106
KY,Nicholas,0.07225219532038507
KY,Ohio,0.09265500000000032
KY,Oldham,0.08809602581012896
KY,Owen,0.10393985629987286
KY,Owsley,0.13601267578305196
KY,Pendleton,0.09288693986336344
KY,Perry,0.15083787230333065
KY,Pike,0.15083787230333065
KY,Powell,0.12118747926277328
KY,Pulaski,0.09757736694784573
KY,Robertson,0.07225219532038507
KY,Rockcastle,0.10489339425866195
KY,Rowan,0.10741933547985533
KY,Russell,0.09757736694784573
KY,Scott,0.09288693986336344
KY,Shelby,0.09824362400181696
KY,Simpson,0.025568739083892424
KY,Spencer,0.09254739170376106
KY,Taylor,0.10287383448705976
KY,Todd,0.18656598411688435
KY,Trigg,0.18656598411688435
KY,Trimble,0.08809602581012896
KY,Union,0.09190016700755285
KY,Warren,0.1704082001431124
KY,Washington,0.09254739170376106
KY,Wayne,0.09757736694784573
KY,Webster,0.11154813869472063
KY,Whitley,0.07583103240740299
KY,Wolfe,0.12020920978568655
KY,Woodford,0.11017522558862682
LA,Acadia,0.1260024670361958
LA,Allen,0.10236305147654576
LA,Ascension,0.09563717492579987
LA,Assumption,0.09563717492579987
LA,Avoyelles,0.1260024670361958
LA,Beauregard,0.10236305147654576
LA,Bienville,0.09563717492579987
LA,Bossier,0.09563717492579987
LA,Caddo,0.07134809652913347
LA,Calcasieu,0.10236305147654576
LA,Caldwell,0.08998696124145564
LA,Cameron,0.09563717492579987
LA,Catahoula,0.10799471413882572
LA,Claiborne,0.09563717492579987
LA,Concordia,0.12080912306249121
LA,DeSoto,0.09867528178266463
LA,East Baton Rouge,0.09563717492579987
LA,East Carroll,0.07718942757282371
LA,East Feliciana,0.09563717492579987
LA,Evangeline,0.10236305147654576
LA,Franklin,0.08358819440713967
LA,Grant,0.10799471413882572
LA,Iberia,0.1260024670361958
LA,Iberville,0.06791692695290913
LA,Jackson,0.09563717492579987
LA,Jefferson,0.09563717492579987
LA,Jefferson Davis,0.07872363591689571
LA,La Salle,0.10799471413882572
LA,Lafayette,0.09563717492579987
LA,Lafourche,0.09563717492579987
LA,Lincoln,0.036630444346089835
LA,Livingston,0.09563717492579987
LA,Madison,0.07718942757282371
LA,Morehouse,0.07718942757282371
LA,Natchitoches,0.07583638893601699
LA,Orleans,0.09563717492579987
LA,Ouachita,0.09563717492579987
LA,Plaquemines,0.09563717492579987
LA,Pointe Coupee,0.07487851295114765
LA,Rapides,0.08435529857917567
LA,Red River,0.1260024670361958
LA,Richland,0.07718942757282371
LA,Sabine,0.1260024670361958
LA,St  Helena,0.09563717492579987
LA,St Bernard,0.09563717492579987
LA,St Charles,0.09563717492579987
LA,St James,0.09563717492579987
LA,St John The Baptist,0.09563717492579987
LA,St Landry,0.1260024670361958
LA,St Martin,0.1260024670361958
LA,St Mary,0.12191771987161897
LA,St Tammany,0.1260024670361958
LA,Tangipahoa,0.09563717492579987
LA,Tensas,0.08358819440713967
LA,Terrebonne,0.04307098821052306
LA,Union,0.09563717492579987
LA,Vermilion,0.12766455996425347
LA,Vernon,0.10236305147654576
LA,Washington,0.1260024670361958
LA,Webster,0.03482111431026432
LA,West Baton Rouge,0.06627390084004244
LA,West Carroll,0.07718942757282371
LA,West Feliciana,0.09563717492579987
LA,Winn,0.046026486379334916
MA,Barnstable,0.1006489443387077
MA,Berkshire,0.15139830815094912
MA,Bristol,0.1511724975720335
MA,Dukes,0.1006489443387077
MA,Essex,0.1324121450922931
MA,Franklin,0.193722523051147
MA,Hampden,0.1269470310835838
MA,Hampshire,0.193722523051147
MA,Middlesex,0.16902447223669237
MA,Nantucket,0.09563717492579987
MA,Norfolk,0.1191218029388903
MA,Plymouth,0.14850234328073586
MA,Suffolk,0.1006489443387077
MA,Worcester,0.12811692175850845
MD,Allegany,0.09563717492579987
MD,Anne Arundel,0.04226210761113637
MD,Baltimore,0.04226210761113637
MD,Baltimore City,0.04226210761113637
MD,Calvert,0.04226210761113637
MD,Caroline,0.1009796038562984
MD,Carroll,0.04226210761113637
MD,Cecil,0.1009796038562984
MD,Charles,0.09563717492579987
MD,Dorchester,0.1009796038562984
MD,Frederick,0.057212947370430874
MD,Garrett,0.09563717492579987
MD,Harford,0.047076374978484686
MD,Howard,0.04226210761113637
MD,Kent,0.1009796038562984
MD,Montgomery,0.04088240211984685
MD,Prince Georges,0.04088240211984685
MD,Queen Annes,0.1009796038562984
MD,Somerset,0.10254610830892473
MD,St Marys,0.09563717492579987
MD,Talbot,0.051890642345833
MD,Washington,0.0916904737429689
MD,Wicomico,0.1009796038562984
MD,Worcester,0.10264399994496708
ME,Androscoggin,0.09563717492579987
ME,Aroostook,0.15596065290701
ME,Cumberland,0.09563717492579987
ME,Franklin,0.09563717492579987
ME,Hancock,0.18342130581401994
ME,Kennebec,0.09563717492579987
ME,Knox,0.09563717492579987
ME,Lincoln,0.09563717492579987
ME,Oxford,0.09563717492579987
ME,Penobscot,0.18342130581401994
ME,Piscataquis,0.18342130581401994
ME,Sagadahoc,0.09563717492579987
ME,Somerset,0.09563717492579987
ME,Waldo,0.18342130581401994
ME,Washington,0.18342130581401994
ME,York,0.09563717492579987
MI,Alcona,0.011789586410217028
MI,Alger,0.04831529976253924
MI,Allegan,0.079100936871656
MI,Alpena,0.011789586410217028
MI,Antrim,0.07872948889578466
MI,Arenac,0.011789586410217028
MI,Baraga,0.04831529976253924
MI,Barry,0.10121493373130667
MI,Bay,0.04013144385980516
MI,Benzie,0.011789586410217028
MI,Berrien,0.14966125245219328
MI,Branch,0.13695892904410786
MI,Calhoun,0.045958834189316664
MI,Cass,0.10082508578887689
MI,Charlevoix,0.10528043730030072
MI,Cheboygan,0.07872948889578466
MI,Chippewa,0.1827998414935959
MI,Clare,0.10121493373130667
MI,Clinton,0.05650226007076185
MI,Crawford,0.07872948889578466
MI,Delta,0.10030967562896406
MI,Dickinson,0.0893389818450914
MI,Eaton,0.10121493373130667
MI,Emmet,0.10603075391550602
MI,Genesee,0.025960515135011096
MI,Gladwin,0.011789586410217028
MI,Gogebic,0.06672610657709781
MI,Grand Traverse,0.07872948889578466
MI,Gratiot,0.07067318879555592
MI,Hillsdale,0.059778418071975585
MI,Houghton,0.030046618069975602
MI,Huron,0.06799999999999974
MI,Ingham,0.04013144385980516
MI,Ionia,0.10121493373130667
MI,Iosco,0.011789586410217028
MI,Iron,0.04831529976253924
MI,Isabella,0.05650226007076185
MI,Jackson,0.05650226007076185
MI,Kalamazoo,0.03969379052167636
MI,Kalkaska,0.07872948889578466
MI,Kent,0.1456693913813523
MI,Keweenaw,0.011777936377411964
MI,Lake,0.07872948889578466
MI,Lapeer,0.025960515135011096
MI,Leelanau,0.011789586410217028
MI,Lenawee,0.04013144385980516
MI,Livingston,0.025960515135011096
MI,Luce,0.1827998414935959
MI,Mackinac,0.1827998414935959
MI,Macomb,0.04013144385980516
MI,Manistee,0.07872948889578466
MI,Marquette,0.09639674488588286
MI,Mason,0.07872948889578466
MI,Mecosta,0.10121493373130667
MI,Menominee,0.0773484670193779
MI,Midland,0.025960515135011096
MI,Missaukee,0.07872948889578466
MI,Monroe,0.04013144385980516
MI,Montcalm,0.07067318879555592
MI,Montmorency,0.07872948889578466
MI,Muskegon,0.07872948889578466
MI,Newaygo,0.07872948889578466
MI,Oakland,0.025960515135011096
MI,Oceana,0.07872948889578466
MI,Ogemaw,0.011789586410217028
MI,Ontonagon,0.04831529976253924
MI,Osceola,0.10121493373130667
MI,Oscoda,0.07872948889578466
MI,Otsego,0.07872948889578466
MI,Ottawa,0.08842977936767091
MI,Presque Isle,0.011789586410217028
MI,Roscommon,0.011789586410217028
MI,Saginaw,0.04013144385980516
MI,Sanilac,0.09426703108358396
MI,Schoolcraft,0.14745900141768842
MI,Shiawassee,0.025960515135011096
MI,St Clair,0.04013144385980516
MI,St Joseph,0.08915579344039298
MI,Tuscola,0.04013144385980516
MI,Van Buren,0.09457083319139137
MI,Washtenaw,0.04013144385980516
MI,Wayne,0.11503075560266192
MI,Wexford,0.07872948889578466
MN,Aitkin,0.1266915940603193
MN,Anoka,0.08504918321354887
MN,Becker,0.10377023486084329
MN,Beltrami,0.12800992149077725
MN,Benton,1.893323405955983
MN,Big Stone,0.09564254491143688
MN,Blue Earth,0.1462934187220195
MN,Brown,0.09986724973373418
MN,Carlton,3.7195737262388566
MN,Carver,0.1253383845783328
MN,Cass,0.11663404443276187
MN,Chippewa,0.0670730856731092
MN,Chisago,0.0995135596574058
MN,Clay,0.10193120080845722
MN,Clearwater,0.12542301889018395
MN,Cook,1.9405444216028127
MN,Cottonwood,0.08305118402582001
MN,Crow Wing,0.15600706286817478
MN,Dakota,0.12310034676954702
MN,Dodge,0.13737041431755362
MN,Douglas,0.10228230234694008
MN,Faribault,0.12156441994129422
MN,Fillmore,0.13737041431755362
MN,Freeborn,0.12156441994129422
MN,Goodhue,0.12310034676954702
MN,Grant,0.10228230234694008
MN,Hennepin,0.10438335043464607
MN,Houston,0.11461379359030519
MN,Hubbard,0.11663404443276187
MN,Isanti,0.09563717492579987
MN,Itasca,1.9237918238648168
MN,Jackson,0.09606643487840744
MN,Kanabec,0.09283656763342124
MN,Kandiyohi,0.10606779866904287
MN,Kittson,0.030469942958552917
MN,Koochiching,1.9237918238648168
MN,Lac Qui Parle,0.08680710603169298
MN,Lake,0.16151511696676887
MN,Lake of The Woods,0.14901093324146314
MN,Le Sueur,0.12915946495056385
MN,Lincoln,0.10668325219756436
MN,Lyon,0.1462934187220195
MN,Mahnomen,0.08266921758508686
MN,Marshall,0.10682040474355547
MN,Martin,0.13116225934839815
MN,McLeod,0.11890575009593553
MN,Meeker,0.1247229310498113
MN,Mille Lacs,0.1267574751232841
MN,Morrison,0.1464857997959253
MN,Mower,0.13674969147476074
MN,Murray,0.1291896927169818
MN,Nicollet,0.09570236805164024
MN,Nobles,0.17586787384554775
MN,Norman,0.0685991794928987
MN,Olmsted,0.13674969147476074
MN,Otter Tail,0.12006296763392851
MN,Pennington,0.1543568566450186
MN,Pine,0.08103263618063979
MN,Pipestone,0.1291896927169818
MN,Polk,0.08256103644579041
MN,Pope,0.13861673031665356
MN,Ramsey,0.086210857792463
MN,Red Lake,0.08266921758508686
MN,Redwood,0.09570236805164024
MN,Renville,0.1159350330678518
MN,Rice,0.13469688274578326
MN,Rock,0.058228298958806476
MN,Roseau,0.030469942958552917
MN,Scott,0.1155140639476615
MN,Sherburne,0.11984826685818295
MN,Sibley,0.09570236805164024
MN,St Louis,0.13782980854693913
MN,Stearns,0.1500952391679551
MN,Steele,0.14086397310535284
MN,Stevens,0.08454333663760324
MN,Swift,0.14494247418593478
MN,Todd,0.13784363292091695
MN,Traverse,0.030469942958552917
MN,Wabasha,0.13910452427029948
MN,Wadena,0.12155090014783172
MN,Waseca,0.1462934187220195
MN,Washington,0.086210857792463
MN,Watonwan,0.12261403405998583
MN,Wilkin,0.04877151431583106
MN,Winona,0.13559140663862534
MN,Wright,0.1247229310498113
MN,Yellow Medicine,0.1462934187220195
MO,Adair,0.0883064059413853
MO,Andrew,0.09563717492579987
MO,Atchison,0.14935015262242654
MO,Audrain,0.1003855592422003
MO,Barry,0.0695713598182873
MO,Barton,0.09528777673756927
MO,Bates,0.10417623696340335
MO,Benton,0.09528777673756927
MO,Bollinger,0.10145933547985563
MO,Boone,0.08805600299362609
MO,Buchanan,0.044147421237386866
MO,Butler,0.08027510105149474
MO,Caldwell,0.07079214245728899
MO,Callaway,0.09479488235221845
MO,Camden,0.08424399098598019
MO,Cape Girardeau,0.10710109325075153
MO,Carroll,0.11528867159696342
MO,Carter,0.09563717492579987
MO,Cass,0.12389931310223393
MO,Cedar,0.09386823488242305
MO,Chariton,0.0906040983592106
MO,Christian,0.08277814829302815
MO,Clark,0.07079214245728899
MO,Clay,0.0806981204082498
MO,Clinton,0.06720256796044455
MO,Cole,0.07727397905525295
MO,Cooper,0.07727397905525295
MO,Crawford,0.09563717492579987
MO,Dade,0.11835829164366345
MO,Dallas,0.0695713598182873
MO,Daviess,0.07641863661734989
MO,DeKalb,0.06720256796044455
MO,Dent,0.09563717492579987
MO,Douglas,0.08239779635910996
MO,Dunklin,0.1026583990995478
MO,Franklin,0.08321465869154443
MO,Gasconade,0.09563717492579987
MO,Gentry,0.0820451307774108
MO,Greene,0.11835829164366345
MO,Grundy,0.07672256538870555
MO,Harrison,0.0820451307774108
MO,Henry,0.09528777673756927
MO,Hickory,0.09528777673756927
MO,Holt,0.14935015262242654
MO,Howard,0.10620601777591618
MO,Howell,0.10184598920449398
MO,Iron,0.09718970407907884
MO,Jackson,0.11021429022608123
MO,Jasper,0.11835829164366345
MO,Jefferson,0.09563717492579987
MO,Johnson,0.0906040983592106
MO,Knox,0.07079214245728899
MO,Laclede,0.08591769322954018
MO,Lafayette,0.11892309798008598
MO,Lawrence,0.09396482573097537
MO,Lewis,0.07079214245728899
MO,Lincoln,0.063946848678054
MO,Linn,0.07641863661734989
MO,Livingston,0.0863246145683107
MO,Macon,0.1058206694254816
MO,Madison,0.1235872657008687
MO,Maries,0.07079214245728899
MO,Marion,0.12081751267747919
MO,McDonald,0.0695713598182873
MO,Mercer,0.0820451307774108
MO,Miller,0.07727397905525295
MO,Mississippi,0.08330486008312435
MO,Moniteau,0.08375581565321691
MO,Monroe,0.12180793719262176
MO,Montgomery,0.07079214245728899
MO,Morgan,0.07727397905525295
MO,New Madrid,0.09581757770895973
MO,Newton,0.09396482573097537
MO,Nodaway,0.0755167148978798
MO,Oregon,0.08975805964570051
MO,Osage,0.07079214245728899
MO,Ozark,0.095984936767769
MO,Pemiscot,0.08804485794070105
MO,Perry,0.08894661785402025
MO,Pettis,0.08375581565321691
MO,Phelps,0.09563717492579987
MO,Pike,0.07079214245728899
MO,Platte,0.0906040983592106
MO,Polk,0.10682303419061637
MO,Pulaski,0.08473216631874347
MO,Putnam,0.1058206694254816
MO,Ralls,0.1016676870340347
MO,Randolph,0.0906040983592106
MO,Ray,0.07079214245728899
MO,Reynolds,0.09718970407907884
MO,Ripley,0.08975805964570051
MO,Saline,0.0825050664233593
MO,Schuyler,0.0883064059413853
MO,Scotland,0.0883064059413853
MO,Scott,0.07079214245728899
MO,Shannon,0.12189192803719519
MO,Shelby,0.12521495458554738
MO,St Charles,0.063946848678054
MO,St Clair,0.08242956827792829
MO,St Francois,0.09291757770895936
MO,St Louis,0.07079214245728899
MO,St Louis City,0.08605784100202755
MO,Ste Genevieve,0.08894661785402025
MO,Stoddard,0.08330486008312435
MO,Stone,0.10261937405093945
MO,Sullivan,0.0939329001014462
MO,Taney,0.08277814829302815
MO,Texas,0.09388182917358681
MO,Vernon,0.09528777673756927
MO,Warren,0.07079214245728899
MO,Washington,0.08321465869154443
MO,Wayne,0.1235872657008687
MO,Webster,0.10104779195251162
MO,Worth,0.09563717492579987
MO,Wright,0.06881065595045094
MS,Adams,0.09563717492579987
MS,Alcorn,0.1804550003955317
MS,Amite,0.09563717492579987
MS,Attala,0.12037743844450535
MS,Benton,0.10910391700109882
MS,Bolivar,0.13070266192283184
MS,Calhoun,0.1957667946152117
MS,Carroll,0.12442923833078046
MS,Chickasaw,0.19451677684205906
MS,Choctaw,0.13070266192283184
MS,Claiborne,0.09563717492579987
MS,Clarke,0.11435244429020577
MS,Clay,0.084368258023673
MS,Coahoma,0.07457601949634703
MS,Copiah,0.09563717492579987
MS,Covington,0.11301372506795318
MS,DeSoto,0.09503560190829682
MS,Forrest,0.1083274501359062
MS,Franklin,0.09563717492579987
MS,George,0.13407282491612377
MS,Greene,0.13407282491612377
MS,Grenada,0.13070266192283184
MS,Hancock,0.1083274501359062
MS,Harrison,0.13407282491612377
MS,Hinds,0.09563717492579987
MS,Holmes,0.09187699696188398
MS,Humphreys,0.1301166497744588
MS,Issaquena,0.1295306376260858
MS,Itawamba,0.09563717492579987
MS,Jackson,0.13407282491612377
MS,Jasper,0.11435244429020577
MS,Jefferson,0.09563717492579987
MS,Jefferson Davis,0.1083274501359062
MS,Jones,0.1083274501359062
MS,Kemper,0.12037743844450535
MS,Lafayette,0.07924585137235654
MS,Lamar,0.1083274501359062
MS,Lauderdale,0.11435244429020577
MS,Lawrence,0.09563717492579987
MS,Leake,0.1083274501359062
MS,Lee,0.15758984286870675
MS,Leflore,0.1295306376260858
MS,Lincoln,0.09563717492579987
MS,Lowndes,0.18340366903876004
MS,Madison,0.09563717492579987
MS,Marion,0.1083274501359062
MS,Marshall,0.09503560190829682
MS,Monroe,0.15422079532515806
MS,Montgomery,0.13070266192283184
MS,Neshoba,0.11435244429020577
MS,Newton,0.11435244429020577
MS,Noxubee,0.14133135391256385
MS,Oktibbeha,0.1447598946365126
MS,Panola,0.19161139360661925
MS,Pearl River,0.1083274501359062
MS,Perry,0.13407282491612377
MS,Pike,0.09563717492579987
MS,Pontotoc,0.13580933518019817
MS,Prentiss,0.1333537752857243
MS,Quitman,0.09563717492579987
MS,Rankin,0.09563717492579987
MS,Scott,0.1083274501359062
MS,Sharkey,0.1295306376260858
MS,Simpson,0.09563717492579987
MS,Smith,0.1083274501359062
MS,Stone,0.13407282491612377
MS,Sunflower,0.1301166497744588
MS,Tallahatchie,0.16115702776472554
MS,Tate,0.19161139360661925
MS,Tippah,0.1947359706879873
MS,Tishomingo,0.108992610506482
MS,Tunica,0.09563717492579987
MS,Union,0.07460185797203198
MS,Walthall,0.09563717492579987
MS,Warren,0.1295306376260858
MS,Washington,0.1295306376260858
MS,Wayne,0.12037743844450535
MS,Webster,0.16260971938244545
MS,Wilkinson,0.09563717492579987
MS,Winston,0.12037743844450535
MS,Yalobusha,0.17567296473818977
MS,Yazoo,0.06186000000000001
MT,Beaverhead,0.06540977857414032
MT,Big Horn,0.07236097086852351
MT,Blaine,0.058033713183896427
MT,Broadwater,0.06540977857414032
MT,Carbon,0.07689787635781047
MT,Carter,0.07687239214056547
MT,Cascade,0.08856170806096214
MT,Chouteau,0.08856170806096214
MT,Custer,0.0946681243343355
MT,Daniels,0.13239086839205963
MT,Dawson,0.07116703108358377
MT,Deer Lodge,0.06540977857414032
MT,Fallon,0.04817570075383428
MT,Fergus,0.12474525293093483
MT,Flathead,0.0731173590588094
MT,Gallatin,0.0727858439643842
