state,county,p1_lvl_cost_per_kwh
AL,Madison,0.1507584390148607
AL,Marengo,0.1166850764916281
AL,Marion,0.1507584390148607
AL,Marshall,0.1537380694116094
AL,Mobile,1.1138211243979173
AL,Monroe,0.1507584390148607
AL,Montgomery,0.1507584390148607
AL,Morgan,0.1415429275064226
AL,Perry,0.11565753824581404
AL,Pickens,0.1166850764916281
AL,Pike,0.1507584390148607
AL,Randolph,0.447486172386676
AL,Russell,0.447486172386676
AL,Shelby,0.1689363922591466
AL,St Clair,0.1689363922591466
AL,Sumter,0.1166850764916281
AL,Talladega,0.1214313611933025
AL,Tallapoosa,0.11463
AL,Tuscaloosa,0.1166850764916281
AL,Walker,0.1507584390148607
AL,Washington,0.6152531004447727
AL,Wilcox,0.1166850764916281
AL,Winston,0.1507584390148607
AR,Arkansas,0.1612658952902765
AR,Ashley,0.1635956960694604
AR,Baxter,0.8864705646966795
AR,Benton,0.1296375995391501
AR,Boone,0.1296375995391501
AR,Bradley,0.1659254968486443
AR,Calhoun,0.1659254968486443
AR,Carroll,0.1296375995391501
AR,Chicot,0.1635956960694604
AR,Clark,1.4732996907805225
AR,Clay,0.2635586527956836
AR,Cleburne,0.15036511522644624
AR,Cleveland,0.1635956960694604
AR,Columbia,0.7183431687234074
AR,Conway,0.15036511522644624
AR,Craighead,0.1311991070882794
AR,Crawford,0.1275440511028366
AR,Crittenden,0.12179298720045605
AR,Cross,0.7799503505361859
AR,Dallas,0.8196125938145834
AR,Desha,0.1635956960694604
AR,Drew,0.1635956960694604
AR,Faulkner,0.15036511522644624
AR,Franklin,0.1275440511028366
AR,Fulton,0.8864705646966795
AR,Garland,0.1612658952902765
AR,Grant,0.1612658952902765
AR,Greene,0.14248635012343996
AR,Hempstead,0.7183431687234074
AR,Hot Spring,1.4732996907805225
AR,Howard,0.9571850642685228
AR,Independence,0.1612658952902765
AR,Izard,0.8864705646966795
AR,Jackson,1.132090920394231
AR,Jefferson,0.1612658952902765
AR,Johnson,0.14104618429109425
AR,Lafayette,0.7183431687234074
AR,Lawrence,0.5088348358924795
AR,Lee,0.7799503505361859
AR,Lincoln,0.1635956960694604
AR,Little River,0.7183431687234074
AR,Logan,0.1275440511028366
AR,Lonoke,0.1612658952902765
AR,Madison,0.1275440511028366
AR,Marion,0.5129674499296477
AR,Miller,0.7183431687234074
AR,Mississippi,0.14873649656640986
AR,Monroe,0.4706081229132312
AR,Montgomery,1.2152423775245227
AR,Nevada,0.1659254968486443
AR,Newton,0.1296375995391501
AR,Ouachita,0.1659254968486443
AR,Perry,0.1612658952902765
AR,Phillips,0.7799503505361859
AR,Pike,1.095821429751965
AR,Poinsett,0.6316450137412553
AR,Polk,0.837764116495965
AR,Pope,0.1296375995391501
AR,Prairie,0.4706081229132312
AR,Pulaski,0.747766751054908
AR,Randolph,0.14248635012343996
AR,Saline,0.13754229226016074
AR,Scott,0.1275440511028366
AR,Searcy,0.139464335162616
AR,Sebastian,0.14104618429109425
AR,Sevier,0.837764116495965
AR,Sharp,0.1537735931586005
AR,St Francis,0.7799503505361859
AR,Stone,0.1612658952902765
AR,Union,0.1635956960694604
AR,Van Buren,0.139464335162616
AR,Washington,0.12859082532099336
AR,White,0.6466784078422538
AR,Woodruff,0.7799503505361859
AR,Yell,0.14440497319655654
AZ,Apache,0.1582301529832563
AZ,Cochise,0.1921682141765588
AZ,Coconino,0.1146979363034681
AZ,Gila,0.1582301529832563
AZ,Graham,0.12598089790928402
AZ,Greenlee,0.11893951779710729
AZ,La Paz,0.788488223264937
AZ,Maricopa,0.49287661839817215
AZ,Mohave,0.6399760526521184
AZ,Navajo,0.1582301529832563
AZ,Pima,0.33934354908780306
AZ,Pinal,0.451666933347398
AZ,Santa Cruz,0.4231749846532412
AZ,Yavapai,0.3773369944777933
AZ,Yuma,0.1354522262424198
CA,Alameda,0.3315753168100984
CA,Alpine,0.3315753168100984
CA,Amador,0.3315753168100984
CA,Butte,0.1995130754921155
CA,Calaveras,0.3315753168100984
CA,Colusa,0.3315753168100984
CA,Contra Costa,0.3315753168100984
CA,Del Norte,0.13361431226838
CA,El Dorado,0.3315753168100984
CA,Fresno,1.0881689651425661
CA,Glenn,0.3315753168100984
CA,Humboldt,0.3315753168100984
CA,Imperial,1.8447626134750337
CA,Inyo,1.0120183985274707
CA,Kern,1.0881689651425661
CA,Kings,1.0881689651425661
CA,Lake,0.3315753168100984
CA,Lassen,0.3668303972925405
CA,Los Angeles,0.665091154244676
CA,Madera,1.0881689651425661
CA,Marin,0.3315753168100984
CA,Mariposa,0.3315753168100984
CA,Mendocino,0.3315753168100984
CA,Merced,0.3315753168100984
CA,Modoc,0.2325948145392392
CA,Mono,1.0120183985274707
CA,Monterey,0.3315753168100984
CA,Napa,0.3315753168100984
CA,Nevada,0.3315753168100984
CA,Orange,1.8447626134750337
CA,Placer,0.7790864655530203
CA,Plumas,0.3668303972925405
CA,Riverside,1.2828635987089034
CA,Sacramento,0.6421445264398777
CA,San Benito,0.3315753168100984
CA,San Bernardino,0.3315753168100984
CA,San Diego,1.0881689651425661
CA,San Francisco,0.2755413082230749
CA,San Joaquin,0.3315753168100984
CA,San Luis Obispo,0.3315753168100984
CA,San Mateo,0.3315753168100984
CA,Santa Barbara,1.0881689651425661
CA,Santa Clara,0.23254449531496055
CA,Santa Cruz,0.3315753168100984
CA,Shasta,0.3315753168100984
CA,Sierra,0.3668303972925405
CA,Siskiyou,0.2325948145392392
CA,Solano,0.3315753168100984
CA,Sonoma,0.25397258880351475
CA,Stanislaus,0.3315753168100984
CA,Sutter,0.3315753168100984
CA,Tehama,0.3315753168100984
CA,Trinity,0.1908876584050492
CA,Tulare,1.0881689651425661
CA,Tuolumne,0.3315753168100984
CA,Ventura,1.8447626134750337
CA,Yolo,0.3315753168100984
CA,Yuba,0.3315753168100984
CO,Adams,1.029807413361106
CO,Alamosa,1.0365048953520593
CO,Arapahoe,1.029807413361106
CO,Archuleta,1.0137129350592036
CO,Baca,1.0201973409786314
CO,Bent,1.0076251723360685
CO,Boulder,1.00796925730901
CO,Broomfield,1.0028899078220712
CO,Chaffee,2.730526776039997
CO,Cheyenne,0.1498313456145352
CO,Clear Creek,1.865250344672137
CO,Conejos,1.0365048953520593
CO,Costilla,1.0365048953520593
CO,Crowley,1.865250344672137
CO,Custer,2.730526776039997
CO,Delta,0.1529278140156428
CO,Denver,1.865250344672137
CO,Dolores,0.2123042141765588
CO,Douglas,1.865250344672137
CO,Eagle,1.116671524197558
CO,El Paso,1.0028899078220712
CO,Elbert,1.865250344672137
CO,Fremont,2.730526776039997
CO,Garfield,0.10529
CO,Gilpin,1.865250344672137
CO,Grand,0.7634208613657104
CO,Gunnison,0.17229070032760774
CO,Hinsdale,0.19970651633577724
CO,Huerfano,1.865250344672137
CO,Jackson,0.7634208613657104
CO,Jefferson,1.865250344672137
CO,Kiowa,0.1888626912290704
CO,Kit Carson,0.1888626912290704
CO,La Plata,1.0137129350592036
CO,Lake,2.730526776039997
CO,Larimer,0.46502207351816693
CO,Las Animas,1.0151957628150308
CO,Lincoln,0.1888626912290704
CO,Logan,0.18246791445700056
CO,Mesa,1.038777279424348
CO,Mineral,0.2077594460319818
CO,Moffat,0.23669135186148954
CO,Montezuma,1.0088900540044003
CO,Montrose,0.2123042141765588
CO,Morgan,0.194364482050075
CO,Otero,0.9909196506379708
CO,Ouray,0.2123042141765588
CO,Park,1.865250344672137
CO,Phillips,0.1442586706121779
CO,Pitkin,1.5213804475226653
CO,Prowers,0.1813114176488829
CO,Pueblo,1.865250344672137
CO,Rio Blanco,0.23669135186148954
CO,Rio Grande,0.2077594460319818
CO,Routt,0.5657567825443448
CO,Saguache,0.2077594460319818
CO,San Juan,0.1872398698114145
CO,San Miguel,0.2123042141765588
CO,Sedgwick,1.3630444338050876
CO,Summit,1.3143356030189237
CO,Teller,1.0028899078220712
CO,Washington,0.7333733153556385
CO,Weld,0.194364482050075
CO,Yuma,0.42693218062530774
CT,Fairfield,1.0912581477481016
CT,Hartford,1.928455781807596
CT,Litchfield,1.928455781807596
CT,Middlesex,1.928455781807596
CT,New Haven,1.4087829757549095
CT,New London,1.0610754975134598
CT,Tolland,1.928455781807596
CT,Windham,1.928455781807596
DC,District of Columbia,0.2950192464705936
DE,Kent,0.156011696795826
DE,New Castle,0.1562343702305233
DE,Sussex,0.157161393591652
FL,Alachua,0.1585139578531957
FL,Baker,0.3425995015652634
FL,Bay,0.34457898130788117
FL,Bradford,0.316979440621839
FL,Brevard,0.1977421529832563
FL,Broward,0.5223696261697058
FL,Calhoun,0.1646966428353118
FL,Charlotte,0.5223696261697058
FL,Citrus,0.17772798134804355
FL,Clay,0.5223696261697058
FL,Collier,0.5223696261697058
FL,Columbia,0.3397107097447461
FL,DeSoto,0.36005588957648105
FL,Dixie,0.1570517933197864
FL,Duval,0.32158623144284365
FL,Escambia,0.34939110669975004
FL,Flagler,0.3397107097447461
FL,Franklin,0.1570517933197864
FL,Gadsden,0.133083584140791
FL,Gilchrist,0.1585139578531957
FL,Glades,0.3238855864358159
FL,Gulf,0.1570517933197864
FL,Hamilton,0.1570517933197864
FL,Hardee,0.36005588957648105
FL,Hendry,0.5147711214843612
FL,Hernando,0.17772798134804355
FL,Highlands,0.2608138697095361
FL,Hillsborough,0.1977421529832563
FL,Holmes,0.344921205535324
FL,Indian River,0.36005588957648105
FL,Jackson,0.497970179444575
FL,Jefferson,0.14871336091286086
FL,Lafayette,0.1585139578531957
FL,Lake,0.1276750476441241
FL,Lee,0.5223696261697058
FL,Leon,0.15706395785319574
FL,Levy,0.1585139578531957
FL,Liberty,0.32752315091559003
FL,Madison,0.14871336091286086
FL,Manatee,0.36005588957648105
FL,Marion,0.159976122386605
FL,Martin,0.5223696261697058
FL,Miami Dade,0.32851325246069446
FL,Monroe,0.7281139510472416
FL,Nassau,0.497970179444575
FL,Okaloosa,0.532106169295976
FL,Okeechobee,0.42312760630276086
FL,Orange,0.1629491953799388
FL,Osceola,0.1688465974400912
FL,Palm Beach,0.35513338435272246
FL,Pasco,0.1984041693763007
FL,Pinellas,0.8891016032238038
FL,Polk,0.1570517933197864
FL,Putnam,0.5223696261697058
FL,Santa Rosa,0.34939110669975004
FL,Sarasota,0.36005588957648105
FL,Seminole,0.3397107097447461
FL,St Johns,0.32158623144284365
FL,St Lucie,0.699778212006612
FL,Sumter,0.1393314793014151
FL,Suwannee,0.3397107097447461
FL,Taylor,0.14871336091286086
FL,Union,0.5223696261697058
FL,Volusia,0.1570517933197864
FL,Wakulla,0.15706395785319574
FL,Walton,0.532106169295976
FL,Washington,0.344921205535324
GA,Appling,0.17916081558850389
GA,Atkinson,0.17916081558850389
GA,Bacon,0.17916081558850389
GA,Baker,0.1363868673126328
GA,Baldwin,0.1799761223866051
GA,Banks,0.1394820917899538
GA,Barrow,0.17916081558850389
GA,Bartow,0.1579584990440329
GA,Ben Hill,0.16968149484961892
GA,Berrien,0.22286033918796636
GA,Bibb,0.28863305343217766
GA,Bleckley,0.1735080005116095
GA,Brantley,0.162829376960821
GA,Brooks,0.09509539815361079
GA,Bryan,0.1361814948496189
GA,Bulloch,0.143571346863926
GA,Burke,0.17396567593074475
GA,Butts,0.2057665010041534
GA,Calhoun,0.2239641835799075
GA,Camden,0.162829376960821
GA,Candler,0.153380897909284
GA,Carroll,0.1707537869748175
GA,Catoosa,0.17916081558850389
GA,Charlton,0.2551561075667903
GA,Chatham,0.1189820917899538
GA,Chattahoochee,0.1931248957982416
GA,Chattooga,0.17916081558850389
GA,Cherokee,0.1889701529832563
GA,Clarke,0.17916081558850389
GA,Clay,0.18017552544627013
GA,Clayton,0.31102474771024713
GA,Clinch,0.3474828381727596
GA,Cobb,0.1579584990440329
GA,Coffee,0.1704526008575527
GA,Colquitt,0.13385496599656344
GA,Columbia,0.2043600049975635
GA,Cook,0.2378298041787154
GA,Coweta,0.193934621430638
GA,Crawford,0.17043618455819504
GA,Crisp,0.1018510734817173
GA,Dade,0.17916081558850389
GA,Dawson,0.1889701529832563
GA,DeKalb,0.1759467026710725
GA,Decatur,0.14924395666255091
GA,Dodge,0.1670398786366139
GA,Dooly,0.14141658263583556
GA,Dougherty,0.18394542887519105
GA,Douglas,0.17916081558850389
GA,Early,0.1363868673126328
GA,Echols,0.22286033918796636
GA,Effingham,0.14847612238660501
GA,Elbert,0.158717310715319
GA,Emanuel,0.1555222464147395
GA,Evans,0.1361814948496189
GA,Fannin,0.1761884447343859
GA,Fayette,0.2359462753698614
GA,Floyd,0.1707537869748175
GA,Forsyth,0.18245842782716443
GA,Franklin,0.1394820917899538
GA,Fulton,0.2359462753698614
GA,Gilmer,0.18257929885882113
GA,Glascock,0.18101179995887923
GA,Glynn,0.162829376960821
GA,Gordon,0.34485651955341157
GA,Grady,0.2829741078166685
GA,Greene,0.17916081558850389
GA,Gwinnett,0.1487620806860422
GA,Habersham,0.17916081558850389
GA,Hall,0.1442877624169652
GA,Hancock,0.157663594920195
GA,Haralson,0.1707537869748175
GA,Harris,0.2239641835799075
GA,Hart,0.1394820917899538
GA,Heard,0.2239641835799075
GA,Henry,0.2229516100253164
GA,Houston,0.1809820917899538
GA,Irwin,0.17916081558850389
GA,Jackson,0.1127240305966512
GA,Jasper,0.2811390228355264
GA,Jeff Davis,0.17916081558850389
GA,Jefferson,0.18101179995887923
GA,Jenkins,0.153380897909284
GA,Johnson,0.2043600049975635
GA,Jones,0.3972899844777502
GA,Lamar,0.17184502006894387
GA,Lanier,0.22286033918796636
GA,Laurens,0.1670398786366139
GA,Lee,0.18394542887519105
GA,Liberty,0.1189820917899538
GA,Lincoln,0.17916081558850389
GA,Long,0.1189820917899538
GA,Lowndes,0.22286033918796636
GA,Lumpkin,0.1889701529832563
GA,Macon,0.1809820917899538
GA,Madison,0.1394820917899538
GA,Marion,0.1931248957982416
GA,McDuffie,0.2043600049975635
GA,McIntosh,0.17916081558850389
GA,Meriwether,0.19596134131197018
GA,Miller,0.1363868673126328
GA,Mitchell,0.17916081558850389
GA,Monroe,0.17916081558850389
GA,Montgomery,0.2093311988782332
GA,Morgan,0.3972899844777502
GA,Murray,0.1889701529832563
GA,Muscogee,0.2239641835799075
GA,Newton,0.4564226341924087
GA,Oconee,0.17916081558850389
GA,Oglethorpe,0.17916081558850389
GA,Paulding,0.1707537869748175
GA,Peach,0.186689381915934
GA,Pickens,0.1889701529832563
GA,Pierce,0.17916081558850389
GA,Pike,0.16195726414715544
GA,Polk,0.1707537869748175
GA,Pulaski,0.17401098521328384
GA,Putnam,0.3972899844777502
GA,Quitman,0.20854453968907455
GA,Rabun,0.4345260102430073
GA,Randolph,0.20854453968907455
GA,Richmond,0.143571346863926
GA,Rockdale,0.17916081558850389
GA,Schley,0.18054169742113724
GA,Screven,0.13718591059772525
GA,Seminole,0.1363868673126328
GA,Spalding,0.2028389082318581
GA,Stephens,0.1394820917899538
GA,Stewart,0.20854453968907455
GA,Sumter,0.1931248957982416
GA,Talbot,0.1541829872004561
GA,Taliaferro,0.17916081558850389
GA,Tattnall,0.153380897909284
GA,Taylor,0.1541829872004561
GA,Telfair,0.15351098521328385
GA,Terrell,0.20854453968907455
GA,Thomas,0.26635198202327814
GA,Tift,0.2378298041787154
GA,Toombs,0.1988311988782332
GA,Towns,0.1761884447343859
GA,Treutlen,0.2786803059665126
GA,Troup,0.2194641835799076
GA,Turner,0.14141658263583556
GA,Twiggs,0.28863305343217766
GA,Union,0.1761884447343859
GA,Upson,0.1541829872004561
GA,Walker,0.1568014564233144
GA,Walton,0.1783455087904027
GA,Ware,0.2551561075667903
GA,Warren,0.18101179995887923
GA,Washington,0.157663594920195
GA,Wayne,0.162829376960821
GA,Webster,0.1931248957982416
GA,Wheeler,0.1399820917899538
GA,White,0.17916081558850389
GA,Whitfield,0.2009311677818256
GA,Wilcox,0.14141658263583556
GA,Wilkes,0.2089525296406842
GA,Wilkinson,0.1799761223866051
GA,Worth,0.1018510734817173
HI,Hawaii,1.558435965462554
HI,Honolulu,1.558435965462554
HI,Kalawao,1.558435965462554
HI,Kauai,1.558435965462554
HI,Maui,1.558435965462554
IA,Adair,0.1235864054999906
IA,Adams,0.1218748159236065
IA,Allamakee,0.19845707690143222
IA,Appanoose,0.1431847498066787
IA,Audubon,0.076795224477321
IA,Benton,0.1431847498066787
IA,Black Hawk,0.12311334358020354
IA,Boone,0.13863043609664183
IA,Bremer,0.1112764716169184
IA,Buchanan,0.1218748159236065
IA,Buena Vista,0.1431847498066787
IA,Butler,0.1239460395395567
IA,Calhoun,0.1401454943498626
IA,Carroll,0.11314828656541459
IA,Cass,0.08289063187508774
IA,Cedar,0.15775397047998807
IA,Cerro Gordo,0.1629256605739629
IA,Cherokee,0.1431847498066787
IA,Chickasaw,0.1178496020916815
IA,Clarke,0.1431847498066787
IA,Clay,0.1573951606326392
IA,Clayton,0.12284909173149755
IA,Clinton,0.14343282385798134
IA,Crawford,0.1095419005190848
IA,Dallas,0.1218748159236065
IA,Davis,0.7694484172363028
IA,Decatur,0.1443274513949675
IA,Delaware,0.1293381963209952
IA,Des Moines,0.1629084920053341
IA,Dickinson,0.1486867818523906
IA,Dubuque,0.14671616672385665
IA,Emmet,0.152779839156307
IA,Fayette,0.1431847498066787
IA,Floyd,0.1826665713412471
IA,Franklin,0.1629256605739629
IA,Fremont,0.19697856340687225
IA,Greene,0.1431847498066787
IA,Grundy,0.14098759938066036
IA,Guthrie,0.123176122386605
IA,Hamilton,0.14738700244032543
IA,Hancock,0.15907148199161875
IA,Hardin,0.1629256605739629
IA,Harrison,0.1139820917899538
IA,Henry,0.5973020737821876
IA,Howard,0.2171709015434287
IA,Humboldt,0.1276597637226477
IA,Ida,0.136085226749567
IA,Iowa,0.1900629896992378
IA,Jackson,0.14343282385798134
IA,Jasper,0.1218748159236065
IA,Jefferson,0.7694484172363028
IA,Johnson,0.1530466209060064
IA,Jones,0.15657803782318436
IA,Keokuk,0.7694484172363028
IA,Kossuth,0.1276597637226477
IA,Lee,1.0000138460863228
IA,Linn,0.1530466209060064
IA,Louisa,0.1629084920053341
IA,Lucas,0.1431847498066787
IA,Lyon,0.1170820917899538
IA,Madison,0.09727050221356964
IA,Mahaska,0.1431847498066787
IA,Marion,0.1431847498066787
IA,Marshall,1.0739511045689454
IA,Mills,0.19697856340687225
IA,Mitchell,0.1801778256750537
IA,Monona,0.1005648820405343
IA,Monroe,0.1218748159236065
IA,Montgomery,0.12568610702982314
IA,Muscatine,0.1309681820221823
IA,O'Brien,0.167787862220928
IA,Osceola,0.1431847498066787
IA,Page,0.117
IA,Palo Alto,0.1276597637226477
IA,Plymouth,0.1351056562733875
IA,Pocahontas,0.1431847498066787
IA,Polk,0.1431847498066787
IA,Pottawattamie,0.1564143716658241
IA,Poweshiek,0.1241428367159815
IA,Ringgold,0.1443274513949675
IA,Sac,0.12688388261095834
IA,Scott,0.12538551008948828
IA,Shelby,0.1564143716658241
IA,Sioux,0.16186065090865165
IA,Story,0.1431847498066787
IA,Tama,0.1431847498066787
IA,Taylor,0.117
IA,Union,0.1431847498066787
IA,Van Buren,0.1584832856706235
IA,Wapello,0.7694484172363028
IA,Warren,0.14476664193837085
IA,Washington,0.1629084920053341
IA,Wayne,0.1443274513949675
IA,Webster,0.1395548961601368
IA,Winnebago,0.15132192844747905
IA,Winneshiek,0.19845707690143222
IA,Woodbury,0.130684739017543
IA,Worth,0.2171709015434287
IA,Wright,0.1475774513949675
ID,Ada,0.047932
ID,Adams,0.047932
ID,Bannock,0.09077315613419
ID,Bear Lake,0.13361431226838
ID,Benewah,0.1279701529832563
ID,Bingham,0.09077315613419
ID,Blaine,0.0930266170974484
ID,Boise,0.047932
ID,Bonner,0.5428137014567501
ID,Bonneville,0.3833938529425044
ID,Boundary,0.5273569306540836
ID,Butte,0.11332046468291421
ID,Camas,0.047932
ID,Canyon,0.047932
ID,Caribou,0.13361431226838
ID,Cassia,0.097280897909284
ID,Clark,0.356177422756502
ID,Clearwater,0.1304641835799076
ID,Custer,0.13038226765131075
ID,Elmore,0.047932
ID,Franklin,0.13361431226838
ID,Fremont,0.4593843602942639
ID,Gem,0.047932
ID,Gooding,0.047932
ID,Idaho,0.1304641835799076
ID,Jefferson,0.4593843602942639
ID,Jerome,0.047932
ID,Kootenai,0.5428137014567501
ID,Latah,0.1304641835799076
ID,Lemhi,0.10783495910258654
ID,Lewis,0.1304641835799076
ID,Lincoln,0.047932
ID,Madison,0.4593843602942639
ID,Minidoka,0.0950432856706235
ID,Nez Perce,0.1304641835799076
ID,Oneida,0.1039880611933025
ID,Owyhee,0.07596003059665125
ID,Payette,0.047932
ID,Power,0.1039880611933025
ID,Shoshone,0.1304641835799076
ID,Teton,0.4593843602942639
ID,Twin Falls,0.047932
ID,Valley,0.047932
ID,Washington,0.07234361223866051
IL,Adams,0.198812392758903
IL,Alexander,0.1156879507751796
IL,Bond,0.1297380509354811
IL,Boone,0.10043241438761275
IL,Brown,0.2077558264152194
IL,Bureau,0.09388429923463965
IL,Calhoun,0.19251054672883688
IL,Carroll,0.12498831104750596
IL,Cass,0.19251054672883688
IL,Champaign,0.121648244699141
IL,Christian,0.2444379182051732
IL,Clark,0.12095922399240235
IL,Clay,0.14745381997176715
IL,Clinton,0.12121025717665995
IL,Coles,0.1156879507751796
IL,Cook,0.0720806476940997
IL,Crawford,0.13105674946438006
IL,Cumberland,0.1464255481535805
IL,DeKalb,0.0720806476940997
IL,DeWitt,0.1368072290973523
IL,Douglas,0.1156879507751796
IL,DuPage,0.0670074000887998
IL,Edgar,0.1156879507751796
IL,Edwards,0.1156879507751796
IL,Effingham,0.1464255481535805
IL,Fayette,0.1907322447732101
IL,Ford,0.09388429923463965
IL,Franklin,0.1156879507751796
IL,Fulton,0.11342897538758981
IL,Gallatin,0.1156879507751796
IL,Greene,0.1433378076743751
IL,Grundy,0.0720806476940997
IL,Hamilton,0.1505940305966513
IL,Hancock,0.1527784549388831
IL,Hardin,0.1156879507751796
IL,Henderson,0.1156879507751796
IL,Henry,0.1156879507751796
IL,Iroquois,0.1503954702372087
IL,Jackson,0.1156879507751796
IL,Jasper,0.1464255481535805
IL,Jefferson,0.1156879507751796
IL,Jersey,0.1437881510957826
IL,Jo Daviess,0.0720806476940997
IL,Johnson,0.1156879507751796
IL,Kane,0.8245603140739503
IL,Kankakee,0.0720806476940997
IL,Kendall,0.09388429923463965
IL,Knox,0.11342897538758981
IL,LaSalle,0.09388429923463965
IL,Lake,0.0720806476940997
IL,Lawrence,0.13105674946438006
IL,Lee,0.0720806476940997
IL,Livingston,0.09388429923463965
IL,Logan,0.1156879507751796
IL,Macon,0.1800629344901764
IL,Macoupin,0.2693331426824942
IL,Madison,0.1437881510957826
IL,Marion,0.1907322447732101
IL,Marshall,0.09388429923463965
IL,Mason,0.1156879507751796
IL,Massac,0.0983439753875898
IL,McDonough,0.1156879507751796
IL,McHenry,0.10043241438761275
IL,McLean,0.1156879507751796
IL,Menard,0.1156879507751796
IL,Mercer,0.10812641640785695
IL,Monroe,0.1465120917899538
IL,Montgomery,0.2444379182051732
IL,Morgan,0.2693331426824942
IL,Moultrie,0.1284309906859154
IL,Ogle,0.0720806476940997
IL,Peoria,0.1156879507751796
IL,Perry,0.1156879507751796
IL,Piatt,0.1156879507751796
IL,Pike,0.2077558264152194
IL,Pope,0.1156879507751796
IL,Pulaski,0.1156879507751796
IL,Putnam,0.1156879507751796
IL,Randolph,0.146676122386605
IL,Richland,0.13105674946438006
IL,Rock Island,0.1005648820405343
IL,Saline,0.1156879507751796
IL,Sangamon,0.19211298969923785
IL,Schuyler,0.1156879507751796
IL,Scott,0.19251054672883688
IL,Shelby,0.19543173317937684
IL,St Clair,0.15321009777419486
IL,Stark,0.1156879507751796
IL,Stephenson,0.0720806476940997
IL,Tazewell,0.1156879507751796
IL,Union,0.1156879507751796
IL,Vermilion,0.1503954702372087
IL,Wabash,0.13105674946438006
IL,Warren,0.11342897538758981
IL,Washington,0.15321009777419486
IL,Wayne,0.13573423628239906
IL,White,0.12656391368797285
IL,Whiteside,0.1484216739317194
IL,Will,0.0670074000887998
IL,Williamson,0.1156879507751796
IL,Winnebago,0.10043241438761275
IL,Woodford,0.09388429923463965
IN,Adams,0.1478489591025866
IN,Allen,0.15804955604292145
IN,Bartholomew,0.1802831688934884
IN,Benton,0.2432293671598152
IN,Blackford,0.12698744333059495
IN,Boone,0.1553070922248145
IN,Brown,0.18379812666714884
IN,Carroll,0.2432293671598152
IN,Cass,0.15833802566370056
IN,Clark,0.17094006369208425
IN,Clay,0.17085109464786524
IN,Clinton,0.19926822969231484
IN,Crawford,0.16013741342504
IN,Daviess,0.10534654611240725
IN,DeKalb,0.21608016828158194
IN,Dearborn,0.1662779373360044
IN,Decatur,0.1802831688934884
IN,Delaware,0.1553070922248145
IN,Dubois,0.1553070922248145
IN,Elkhart,0.1361428282325067
IN,Fayette,0.1772487824471943
IN,Floyd,0.1649677346252655
IN,Fountain,0.1553070922248145
IN,Franklin,0.1818796712868456
IN,Fulton,0.1613689591025866
IN,Gibson,0.4063879336538309
IN,Grant,0.1355741676203
IN,Greene,0.14802763640309202
