county_text,VEHCLASS,county,state,lcoc_cost_per_kwh
T46081,Sedan,Lawrence,SD,0.17402512704034406
T46083,Sedan,Lincoln,SD,0.15185582704034406
T46085,Sedan,Lyman,SD,0.15390983504034406
T46087,Sedan,McCook,SD,0.15185582704034406
T46089,Sedan,McPherson,SD,0.13774488604034407
T46091,Sedan,Marshall,SD,0.1521455770403441
T46093,Sedan,Meade,SD,0.17290409704034398
T46095,Sedan,Mellette,SD,0.15223877704034405
T46097,Sedan,Miner,SD,0.15294662704034406
T46099,Sedan,Minnehaha,SD,0.15294662704034406
T46101,Sedan,Moody,SD,0.13919574704034407
T46102,Sedan,Oglala Lakota,SD,0.16409091704034406
T46103,Sedan,Pennington,SD,0.17316967704034408
T46105,Sedan,Perkins,SD,0.13315375704034407
T46107,Sedan,Potter,SD,0.131983747040344
T46109,Sedan,Roberts,SD,0.15137683704034408
T46111,Sedan,Sanborn,SD,0.15553347204034396
T46115,Sedan,Spink,SD,0.15291431704034408
T46117,Sedan,Stanley,SD,0.16362010204034397
T46119,Sedan,Sully,SD,0.17886331704034408
T46121,Sedan,Todd,SD,0.15223877704034405
T46123,Sedan,Tripp,SD,0.13623318504034407
T46125,Sedan,Turner,SD,0.15238507204034407
T46127,Sedan,Union,SD,0.15343600704034407
T46129,Sedan,Walworth,SD,0.131983747040344
T46135,Sedan,Yankton,SD,0.15297272204034407
T46137,Sedan,Ziebach,SD,0.17083548704034407
T47001,Sedan,Anderson,TN,0.1523596770403441
T47003,Sedan,Bedford,TN,0.14556037204034405
T47005,Sedan,Benton,TN,0.1666556270403441
T47007,Sedan,Bledsoe,TN,0.14623878704034407
T47009,Sedan,Blount,TN,0.145096607040344
T47011,Sedan,Bradley,TN,0.14646223704034406
T47013,Sedan,Campbell,TN,0.14760598204034386
T47015,Sedan,Cannon,TN,0.14607978204034397
T47017,Sedan,Carroll,TN,0.14371493704034408
T47019,Sedan,Carter,TN,0.147440172040344
T47021,Sedan,Cheatham,TN,0.15267852704034407
T47023,Sedan,Chester,TN,0.15130903704034407
T47025,Sedan,Claiborne,TN,0.141586907040344
T47027,Sedan,Clay,TN,0.14945009704034407
T47029,Sedan,Cocke,TN,0.15961671204034406
T47031,Sedan,Coffee,TN,0.15078749704034405
T47033,Sedan,Crockett,TN,0.15441094704034408
T47035,Sedan,Cumberland,TN,0.14601533704034408
T47037,Sedan,Davidson,TN,0.15624967704034398
T47039,Sedan,Decatur,TN,0.14653988704034407
T47041,Sedan,DeKalb,TN,0.14953168204034398
T47043,Sedan,Dickson,TN,0.14655498204034406
T47045,Sedan,Dyer,TN,0.14711102204034407
T47047,Sedan,Fayette,TN,0.15232494704034408
T47049,Sedan,Fentress,TN,0.14601533704034408
T47051,Sedan,Franklin,TN,0.14605755704034407
T47053,Sedan,Gibson,TN,0.14311900704034408
T47055,Sedan,Giles,TN,0.14912809704034408
T47057,Sedan,Grainger,TN,0.145096607040344
T47059,Sedan,Greene,TN,0.14579808704034408
T47061,Sedan,Grundy,TN,0.1524468970403441
T47063,Sedan,Hamblen,TN,0.15277824704034407
T47065,Sedan,Hamilton,TN,0.14646223704034406
T47067,Sedan,Hancock,TN,0.141586907040344
T47069,Sedan,Hardeman,TN,0.15130903704034407
T47071,Sedan,Hardin,TN,0.1502931270403441
T47073,Sedan,Hawkins,TN,0.141586907040344
T47075,Sedan,Haywood,TN,0.15232494704034408
T47077,Sedan,Henderson,TN,0.14653988704034407
T47079,Sedan,Henry,TN,0.14228610704034406
T47081,Sedan,Hickman,TN,0.14698842204034407
T47083,Sedan,Houston,TN,0.14698842204034407
T47085,Sedan,Humphreys,TN,0.15354540704034408
T47087,Sedan,Jackson,TN,0.14945009704034407
T47089,Sedan,Jefferson,TN,0.1525724970403441
T47091,Sedan,Johnson,TN,0.14482708704034408
T47093,Sedan,Knox,TN,0.145096607040344
T47095,Sedan,Lake,TN,0.15441094704034408
T47097,Sedan,Lauderdale,TN,0.15336794704034407
T47099,Sedan,Lawrence,TN,0.14912809704034408
T47101,Sedan,Lewis,TN,0.15133675204034397
T47103,Sedan,Lincoln,TN,0.14912809704034408
T47105,Sedan,Loudon,TN,0.14388827704034407
T47107,Sedan,McMinn,TN,0.14601533704034408
T47109,Sedan,McNairy,TN,0.1502931270403441
T47111,Sedan,Macon,TN,0.14945009704034407
T47113,Sedan,Madison,TN,0.1501782120403441
T47115,Sedan,Marion,TN,0.14912809704034408
T47117,Sedan,Marshall,TN,0.14784377704034407
T47119,Sedan,Maury,TN,0.14747554704034407
T47121,Sedan,Meigs,TN,0.14601533704034408
T47123,Sedan,Monroe,TN,0.14575495704034397
T47125,Sedan,Montgomery,TN,0.15064006704034408
T47127,Sedan,Moore,TN,0.14300294454034407
T47129,Sedan,Morgan,TN,0.15690092704034397
T47131,Sedan,Obion,TN,0.1412374170403441
T47133,Sedan,Overton,TN,0.14887250704034408
T47135,Sedan,Perry,TN,0.15354540704034408
T47137,Sedan,Pickett,TN,0.14601705704034407
T47139,Sedan,Polk,TN,0.15404245704034408
T47141,Sedan,Putnam,TN,0.14802151204034408
T47143,Sedan,Rhea,TN,0.14623878704034407
T47145,Sedan,Roane,TN,0.15220163704034406
T47147,Sedan,Robertson,TN,0.15267852704034407
T47149,Sedan,Rutherford,TN,0.14912809704034408
T47151,Sedan,Scott,TN,0.14601705704034407
T47153,Sedan,Sequatchie,TN,0.14945456704034407
T47155,Sedan,Sevier,TN,0.14883455204034396
T47157,Sedan,Shelby,TN,0.09321351704034407
T47159,Sedan,Smith,TN,0.14887250704034408
T47161,Sedan,Stewart,TN,0.15267852704034407
T47163,Sedan,Sullivan,TN,0.14048483504034398
T47165,Sedan,Sumner,TN,0.1507755170403441
T47167,Sedan,Tipton,TN,0.13831225404034408
T47169,Sedan,Trousdale,TN,0.1438997370403441
T47171,Sedan,Unicoi,TN,0.147440172040344
T47173,Sedan,Union,TN,0.14884534704034397
T47175,Sedan,Van Buren,TN,0.1528397470403441
T47177,Sedan,Warren,TN,0.14672711204034405
T47179,Sedan,Washington,TN,0.147440172040344
T47181,Sedan,Wayne,TN,0.15256400704034406
T47183,Sedan,Weakley,TN,0.14371493704034408
T47185,Sedan,White,TN,0.1489309020403441
T47187,Sedan,Williamson,TN,0.14747554704034407
T47189,Sedan,Wilson,TN,0.14758832204034397
T48001,Sedan,Anderson,TX,0.16432791704034405
T48003,Sedan,Andrews,TX,0.13611533604034398
T48005,Sedan,Angelina,TX,0.15973847704034397
T48007,Sedan,Aransas,TX,0.1659388331795828
T48009,Sedan,Archer,TX,0.16543092931882147
T48011,Sedan,Armstrong,TX,0.14605711704034408
T48013,Sedan,Atascosa,TX,0.15030650204034396
T48015,Sedan,Austin,TX,0.16543092931882147
T48017,Sedan,Bailey,TX,0.13644281604034408
T48019,Sedan,Bandera,TX,0.14738673704034397
T48021,Sedan,Bastrop,TX,0.16543092931882147
T48023,Sedan,Baylor,TX,0.16543092931882147
T48025,Sedan,Bee,TX,0.16543092931882147
T48027,Sedan,Bell,TX,0.1384526690403441
T48029,Sedan,Bexar,TX,0.14004143704034408
T48031,Sedan,Blanco,TX,0.13355424037367736
T48033,Sedan,Borden,TX,0.15077313267958267
T48035,Sedan,Bosque,TX,0.14715177017958278
T48037,Sedan,Bowie,TX,0.1418231570403441
T48039,Sedan,Brazoria,TX,0.16543092931882147
T48041,Sedan,Brazos,TX,0.14578768704034406
T48043,Sedan,Brewster,TX,0.1840645081795827
T48045,Sedan,Briscoe,TX,0.15574402317958277
T48047,Sedan,Brooks,TX,0.154359127040344
T48049,Sedan,Brown,TX,0.16157070817958277
T48051,Sedan,Burleson,TX,0.14344376704034406
T48053,Sedan,Burnet,TX,0.14701892704034408
T48055,Sedan,Caldwell,TX,0.14395572204034407
T48057,Sedan,Calhoun,TX,0.15023088704034407
T48059,Sedan,Callahan,TX,0.16157070817958277
T48061,Sedan,Cameron,TX,0.14870063704034409
T48063,Sedan,Camp,TX,0.1418231570403441
T48065,Sedan,Carson,TX,0.10947751704034407
T48067,Sedan,Cass,TX,0.1418231570403441
T48069,Sedan,Castro,TX,0.13644281604034408
T48071,Sedan,Chambers,TX,0.13489157317958278
T48073,Sedan,Cherokee,TX,0.16432791704034405
T48075,Sedan,Childress,TX,0.16543092931882147
T48077,Sedan,Clay,TX,0.15559447817958277
T48079,Sedan,Cochran,TX,0.1309262575403441
T48081,Sedan,Coke,TX,0.16543092931882147
T48083,Sedan,Coleman,TX,0.16543092931882147
T48085,Sedan,Collin,TX,0.16543092931882147
T48087,Sedan,Collingsworth,TX,0.17832640704034408
T48089,Sedan,Colorado,TX,0.16543092931882147
T48091,Sedan,Comal,TX,0.13823794804034406
T48093,Sedan,Comanche,TX,0.15771048704034407
T48095,Sedan,Concho,TX,0.16543092931882147
T48097,Sedan,Cooke,TX,0.1510876220403441
T48099,Sedan,Coryell,TX,0.14493141704034407
T48101,Sedan,Cottle,TX,0.15042840017958276
T48103,Sedan,Crane,TX,0.16543092931882147
T48105,Sedan,Crockett,TX,0.16543092931882147
T48107,Sedan,Crosby,TX,0.1354258710403441
T48109,Sedan,Culberson,TX,0.16543092931882147
T48111,Sedan,Dallam,TX,0.14538771704034398
T48113,Sedan,Dallas,TX,0.1529357170403441
T48115,Sedan,Dawson,TX,0.13611533604034398
T48117,Sedan,Deaf Smith,TX,0.11764817904034397
T48119,Sedan,Delta,TX,0.15461368704034406
T48121,Sedan,Denton,TX,0.15617027704034409
T48123,Sedan,DeWitt,TX,0.14357252704034396
T48125,Sedan,Dickens,TX,0.16543092931882147
T48127,Sedan,Dimmit,TX,0.16543092931882147
T48129,Sedan,Donley,TX,0.1600747820403441
T48131,Sedan,Duval,TX,0.15989502817958268
T48133,Sedan,Eastland,TX,0.16543092931882147
T48135,Sedan,Ector,TX,0.15493129704034408
T48137,Sedan,Edwards,TX,0.16385046317958277
T48139,Sedan,Ellis,TX,0.14120125204034398
T48141,Sedan,El Paso,TX,0.16570730204034395
T48143,Sedan,Erath,TX,0.16543092931882147
T48145,Sedan,Falls,TX,0.13733014904034407
T48147,Sedan,Fannin,TX,0.16002230817958277
T48149,Sedan,Fayette,TX,0.14344376704034406
T48151,Sedan,Fisher,TX,0.1661201781795827
T48153,Sedan,Floyd,TX,0.14969697904034396
T48155,Sedan,Foard,TX,0.1354258710403441
T48157,Sedan,Fort Bend,TX,0.16543092931882147
T48159,Sedan,Franklin,TX,0.15461368704034406
T48161,Sedan,Freestone,TX,0.15505780204034408
T48163,Sedan,Frio,TX,0.154359127040344
T48165,Sedan,Gaines,TX,0.13076251754034396
T48167,Sedan,Galveston,TX,0.16543092931882147
T48169,Sedan,Garza,TX,0.13577060354034398
T48171,Sedan,Gillespie,TX,0.13742823004034407
T48173,Sedan,Glasscock,TX,0.1697131731795828
T48175,Sedan,Goliad,TX,0.14578968704034406
T48177,Sedan,Gonzales,TX,0.15255561204034407
T48179,Sedan,Gray,TX,0.1418231570403441
T48181,Sedan,Grayson,TX,0.1566450670403441
T48183,Sedan,Gregg,TX,0.1418231570403441
T48185,Sedan,Grimes,TX,0.14801245704034408
T48187,Sedan,Guadalupe,TX,0.14344376704034406
T48189,Sedan,Hale,TX,0.13644281604034408
T48191,Sedan,Hall,TX,0.15362704317958276
T48193,Sedan,Hamilton,TX,0.13690201404034397
T48195,Sedan,Hansford,TX,0.136372487040344
T48197,Sedan,Hardeman,TX,0.16543092931882147
T48199,Sedan,Hardin,TX,0.12975062704034396
T48201,Sedan,Harris,TX,0.16543092931882147
T48203,Sedan,Harrison,TX,0.14125753704034408
T48205,Sedan,Hartley,TX,0.12232737704034398
T48207,Sedan,Haskell,TX,0.16543092931882147
T48209,Sedan,Hays,TX,0.13361847304034408
T48211,Sedan,Hemphill,TX,0.15041759704034408
T48213,Sedan,Henderson,TX,0.15834433817958277
T48215,Sedan,Hidalgo,TX,0.16543092931882147
T48217,Sedan,Hill,TX,0.14578768704034406
T48219,Sedan,Hockley,TX,0.13577060354034398
T48221,Sedan,Hood,TX,0.16211038704034408
T48223,Sedan,Hopkins,TX,0.15265663204034408
T48225,Sedan,Houston,TX,0.16432791704034405
T48227,Sedan,Howard,TX,0.16543092931882147
T48229,Sedan,Hudspeth,TX,0.16570730204034395
T48231,Sedan,Hunt,TX,0.16543092931882147
T48233,Sedan,Hutchinson,TX,0.12232737704034398
T48235,Sedan,Irion,TX,0.16543092931882147
T48237,Sedan,Jack,TX,0.146551577040344
T48239,Sedan,Jackson,TX,0.15023088704034407
T48241,Sedan,Jasper,TX,0.15447718204034397
T48243,Sedan,Jeff Davis,TX,0.1840645081795827
T48245,Sedan,Jefferson,TX,0.10435221704034407
T48247,Sedan,Jim Hogg,TX,0.15989502817958268
T48249,Sedan,Jim Wells,TX,0.16543092931882147
T48251,Sedan,Johnson,TX,0.15401356817958267
T48253,Sedan,Jones,TX,0.16680942704034396
T48255,Sedan,Karnes,TX,0.14620781704034408
T48257,Sedan,Kaufman,TX,0.15461368704034406
T48259,Sedan,Kendall,TX,0.14625387704034398
T48261,Sedan,Kenedy,TX,0.15349575317958278
T48263,Sedan,Kent,TX,0.16543092931882147
T48265,Sedan,Kerr,TX,0.13607632754034407
T48267,Sedan,Kimble,TX,0.15045829704034408
T48269,Sedan,King,TX,0.1354258710403441
T48271,Sedan,Kinney,TX,0.15989502817958268
T48273,Sedan,Kleberg,TX,0.16543092931882147
T48275,Sedan,Knox,TX,0.1477647521795828
T48277,Sedan,Lamar,TX,0.16543092931882147
T48279,Sedan,Lamb,TX,0.13593434354034406
T48281,Sedan,Lampasas,TX,0.1510450770403441
T48283,Sedan,La Salle,TX,0.154359127040344
T48285,Sedan,Lavaca,TX,0.15023088704034407
T48287,Sedan,Lee,TX,0.14688527704034407
T48289,Sedan,Leon,TX,0.15505780204034408
T48291,Sedan,Liberty,TX,0.15139599204034399
T48293,Sedan,Limestone,TX,0.14279699204034407
T48295,Sedan,Lipscomb,TX,0.12994755704034397
T48297,Sedan,Live Oak,TX,0.16543092931882147
T48299,Sedan,Llano,TX,0.14110437754034397
T48301,Sedan,Loving,TX,0.16543092931882147
T48303,Sedan,Lubbock,TX,0.13577060354034398
T48305,Sedan,Lynn,TX,0.13577060354034398
T48307,Sedan,McCulloch,TX,0.16543092931882147
T48309,Sedan,McLennan,TX,0.14578768704034406
T48311,Sedan,McMullen,TX,0.15989502817958268
T48313,Sedan,Madison,TX,0.14690007204034405
T48315,Sedan,Marion,TX,0.14154034704034407
T48317,Sedan,Martin,TX,0.15077313267958267
T48319,Sedan,Mason,TX,0.15045829704034408
T48321,Sedan,Matagorda,TX,0.16543092931882147
T48323,Sedan,Maverick,TX,0.1840645081795827
T48325,Sedan,Medina,TX,0.15335737704034397
T48327,Sedan,Menard,TX,0.16226999704034406
T48329,Sedan,Midland,TX,0.13745422317958278
T48331,Sedan,Milam,TX,0.14344376704034406
T48333,Sedan,Mills,TX,0.15915975704034407
T48335,Sedan,Mitchell,TX,0.17040242204034395
T48337,Sedan,Montague,TX,0.15198065704034397
T48339,Sedan,Montgomery,TX,0.15514903704034397
T48341,Sedan,Moore,TX,0.11590244704034397
T48343,Sedan,Morris,TX,0.1418231570403441
T48345,Sedan,Motley,TX,0.15042840017958276
T48347,Sedan,Nacogdoches,TX,0.14851255704034397
T48349,Sedan,Navarro,TX,0.15261861317958278
T48351,Sedan,Newton,TX,0.1465622510403441
T48353,Sedan,Nolan,TX,0.16680942704034396
T48355,Sedan,Nueces,TX,0.16543092931882147
T48357,Sedan,Ochiltree,TX,0.12994755704034397
T48359,Sedan,Oldham,TX,0.12232737704034398
T48361,Sedan,Orange,TX,0.12940077204034406
T48363,Sedan,Palo Pinto,TX,0.14734512704034408
T48365,Sedan,Panola,TX,0.14024916604034407
T48367,Sedan,Parker,TX,0.13490810254034408
T48369,Sedan,Parmer,TX,0.12581884104034408
T48371,Sedan,Pecos,TX,0.16543092931882147
T48373,Sedan,Polk,TX,0.15514903704034397
T48375,Sedan,Potter,TX,0.11590244704034397
T48377,Sedan,Presidio,TX,0.1840645081795827
T48379,Sedan,Rains,TX,0.15265663204034408
T48381,Sedan,Randall,TX,0.14605711704034408
T48383,Sedan,Reagan,TX,0.16543092931882147
T48385,Sedan,Real,TX,0.15045829704034408
T48387,Sedan,Red River,TX,0.15659458704034407
T48389,Sedan,Reeves,TX,0.16543092931882147
T48391,Sedan,Refugio,TX,0.16543092931882147
T48393,Sedan,Roberts,TX,0.15041759704034408
T48395,Sedan,Robertson,TX,0.14578768704034406
T48397,Sedan,Rockwall,TX,0.16002230817958277
T48399,Sedan,Runnels,TX,0.1697131731795828
T48401,Sedan,Rusk,TX,0.14364558204034406
T48403,Sedan,Sabine,TX,0.1544493270403441
T48405,Sedan,San Augustine,TX,0.13867517504034407
T48407,Sedan,San Jacinto,TX,0.12975062704034396
T48409,Sedan,San Patricio,TX,0.1659388331795828
T48411,Sedan,San Saba,TX,0.14493141704034407
T48413,Sedan,Schleicher,TX,0.16226999704034406
T48415,Sedan,Scurry,TX,0.1661201781795827
T48417,Sedan,Shackelford,TX,0.16543092931882147
T48419,Sedan,Shelby,TX,0.1418231570403441
T48421,Sedan,Sherman,TX,0.12232737704034398
T48423,Sedan,Smith,TX,0.14546800704034407
T48425,Sedan,Somervell,TX,0.16543092931882147
T48427,Sedan,Starr,TX,0.154359127040344
T48429,Sedan,Stephens,TX,0.16157070817958277
T48431,Sedan,Sterling,TX,0.16543092931882147
T48433,Sedan,Stonewall,TX,0.15042840017958276
T48435,Sedan,Sutton,TX,0.16226999704034406
T48437,Sedan,Swisher,TX,0.14626479704034398
T48439,Sedan,Tarrant,TX,0.12635104604034408
T48441,Sedan,Taylor,TX,0.16543092931882147
T48443,Sedan,Terrell,TX,0.1840645081795827
T48445,Sedan,Terry,TX,0.13611533604034398
T48447,Sedan,Throckmorton,TX,0.15638802817958278
T48449,Sedan,Titus,TX,0.15364708204034397
T48451,Sedan,Tom Green,TX,0.16543092931882147
T48453,Sedan,Travis,TX,0.13004697537367738
T48455,Sedan,Trinity,TX,0.15973847704034397
T48457,Sedan,Tyler,TX,0.12975062704034396
T48459,Sedan,Upshur,TX,0.1418231570403441
T48461,Sedan,Upton,TX,0.16543092931882147
T48463,Sedan,Uvalde,TX,0.15989502817958268
T48465,Sedan,Val Verde,TX,0.16543092931882147
T48467,Sedan,Van Zandt,TX,0.1529357170403441
T48469,Sedan,Victoria,TX,0.14578968704034406
T48471,Sedan,Walker,TX,0.15158074704034397
T48473,Sedan,Waller,TX,0.1567216931795828
T48475,Sedan,Ward,TX,0.16543092931882147
T48477,Sedan,Washington,TX,0.13498038404034396
T48479,Sedan,Webb,TX,0.16543092931882147
T48481,Sedan,Wharton,TX,0.16021520317958277
T48483,Sedan,Wheeler,TX,0.14612037704034408
T48485,Sedan,Wichita,TX,0.1667447831795827
T48487,Sedan,Wilbarger,TX,0.16543092931882147
T48489,Sedan,Willacy,TX,0.1494727301795828
T48491,Sedan,Williamson,TX,0.14573824704034408
T48493,Sedan,Wilson,TX,0.14625387704034398
T48495,Sedan,Winkler,TX,0.16543092931882147
T48497,Sedan,Wise,TX,0.14097081854034407
T48499,Sedan,Wood,TX,0.1506995770403441
T48501,Sedan,Yoakum,TX,0.12540969904034407
T48503,Sedan,Young,TX,0.15638802817958278
T48505,Sedan,Zapata,TX,0.15989502817958268
T48507,Sedan,Zavala,TX,0.16543092931882147
T49001,Sedan,Beaver,UT,0.09692190204034398
T49003,Sedan,Box Elder,UT,0.13718677904034407
T49005,Sedan,Cache,UT,0.13844971804034406
T49007,Sedan,Carbon,UT,0.10425644504034397
T49009,Sedan,Daggett,UT,0.15891419254034406
T49011,Sedan,Davis,UT,0.13550721404034408
T49013,Sedan,Duchesne,UT,0.09400804754034398
T49015,Sedan,Emery,UT,0.07134653704034397
T49017,Sedan,Garfield,UT,0.10665501204034397
T49019,Sedan,Grand,UT,0.07134653704034397
T49021,Sedan,Iron,UT,0.1294999600403441
T49023,Sedan,Juab,UT,0.126691838540344
T49025,Sedan,Kane,UT,0.14196348704034406
T49027,Sedan,Millard,UT,0.12778161354034398
T49029,Sedan,Morgan,UT,0.07134653704034397
T49031,Sedan,Piute,UT,0.10665501204034397
T49033,Sedan,Rich,UT,0.07134653704034397
T49035,Sedan,Salt Lake,UT,0.10141825904034397
T49037,Sedan,San Juan,UT,0.11860205204034398
T49039,Sedan,Sanpete,UT,0.12593215104034405
T49041,Sedan,Sevier,UT,0.12378415404034407
T49043,Sedan,Summit,UT,0.13625268204034396
T49045,Sedan,Tooele,UT,0.12511041404034406
T49047,Sedan,Uintah,UT,0.09400804754034398
T49049,Sedan,Utah,UT,0.14749759704034407
T49051,Sedan,Wasatch,UT,0.11666955804034407
T49053,Sedan,Washington,UT,0.13309283154034407
T49055,Sedan,Wayne,UT,0.14196348704034406
T49057,Sedan,Weber,UT,0.07134653704034397
T50001,Sedan,Addison,VT,0.14494851704034406
T50003,Sedan,Bennington,VT,0.11900351704034408
T50005,Sedan,Caledonia,VT,0.1933998070403441
T50007,Sedan,Chittenden,VT,0.17089351704034406
T50009,Sedan,Essex,VT,0.17089351704034406
T50011,Sedan,Franklin,VT,0.1699559870403441
T50013,Sedan,Grand Isle,VT,0.17089351704034406
T50015,Sedan,Lamoille,VT,0.17089351704034406
T50017,Sedan,Orange,VT,0.19567191204034406
T50019,Sedan,Orleans,VT,0.1933998070403441
T50021,Sedan,Rutland,VT,0.11900351704034408
T50023,Sedan,Washington,VT,0.19794690704034396
T50025,Sedan,Windham,VT,0.16347355204034408
T50027,Sedan,Windsor,VT,0.13755059704034406
T51001,Sedan,Accomack,VA,0.08971935037367727
T51003,Sedan,Albemarle,VA,0.12922047537367737
T51005,Sedan,Alleghany,VA,0.12075351704034397
T51007,Sedan,Amelia,VA,0.13948471537367738
T51009,Sedan,Amherst,VA,0.09488018370701068
T51011,Sedan,Appomattox,VA,0.13642057037367739
T51013,Sedan,Arlington,VA,0.09488018370701068
T51015,Sedan,Augusta,VA,0.1779609570403441
T51017,Sedan,Bath,VA,0.13852890037367727
T51019,Sedan,Bedford,VA,0.13007418037367727
T51021,Sedan,Bland,VA,0.057314517040343974
T51023,Sedan,Botetourt,VA,0.09488018370701068
T51025,Sedan,Brunswick,VA,0.09488018370701068
T51027,Sedan,Buchanan,VA,0.057314517040343974
T51029,Sedan,Buckingham,VA,0.13642057037367739
T51031,Sedan,Campbell,VA,0.13642057037367739
T51033,Sedan,Caroline,VA,0.12922047537367737
T51035,Sedan,Carroll,VA,0.07609735037367726
T51036,Sedan,Charles City,VA,0.09488018370701068
T51037,Sedan,Charlotte,VA,0.09488018370701068
T51041,Sedan,Chesterfield,VA,0.13948471537367738
T51043,Sedan,Clarke,VA,0.14375372704034406
T51045,Sedan,Craig,VA,0.08903401704034397
T51047,Sedan,Culpeper,VA,0.16356076704034406
T51049,Sedan,Cumberland,VA,0.1779609570403441
T51051,Sedan,Dickenson,VA,0.07447401704034398
T51053,Sedan,Dinwiddie,VA,0.09488018370701068
T51057,Sedan,Essex,VA,0.12922047537367737
T51059,Sedan,Fairfax,VA,0.11493185037367737
T51061,Sedan,Fauquier,VA,0.13498351704034406
T51063,Sedan,Floyd,VA,0.057314517040343974
T51065,Sedan,Fluvanna,VA,0.09488018370701068
T51067,Sedan,Franklin,VA,0.07609735037367726
T51069,Sedan,Frederick,VA,0.15804235204034406
T51071,Sedan,Giles,VA,0.08903401704034397
T51073,Sedan,Gloucester,VA,0.09488018370701068
T51075,Sedan,Goochland,VA,0.16356076704034406
T51077,Sedan,Grayson,VA,0.057314517040343974
T51079,Sedan,Greene,VA,0.15804235204034406
T51081,Sedan,Greensville,VA,0.09420185037367727
T51083,Sedan,Halifax,VA,0.09488018370701068
T51085,Sedan,Hanover,VA,0.12922047537367737
T51087,Sedan,Henrico,VA,0.09488018370701068
T51089,Sedan,Henry,VA,0.12764040037367735
T51091,Sedan,Highland,VA,0.16735077704034407
T51093,Sedan,Isle of Wight,VA,0.12818688537367737
T51095,Sedan,James City,VA,0.09488018370701068
T51097,Sedan,King and Queen,VA,0.12922047537367737
T51099,Sedan,King George,VA,0.13852698537367736
T51101,Sedan,King William,VA,0.12922047537367737
T51103,Sedan,Lancaster,VA,0.13852698537367736
T51105,Sedan,Lee,VA,0.11625149704034407
T51107,Sedan,Loudoun,VA,0.11493185037367737
T51109,Sedan,Louisa,VA,0.16356076704034406
T51111,Sedan,Lunenburg,VA,0.09488018370701068
T51113,Sedan,Madison,VA,0.12922047537367737
T51115,Sedan,Mathews,VA,0.09488018370701068
T51117,Sedan,Mecklenburg,VA,0.09488018370701068
T51119,Sedan,Middlesex,VA,0.09488018370701068
T51121,Sedan,Montgomery,VA,0.13924608704034397
T51125,Sedan,Nelson,VA,0.12370206037367737
T51127,Sedan,New Kent,VA,0.09488018370701068
T51131,Sedan,Northampton,VA,0.08455851704034408
T51133,Sedan,Northumberland,VA,0.13852698537367736
T51135,Sedan,Nottoway,VA,0.1503935270403441
T51137,Sedan,Orange,VA,0.16356076704034406
T51139,Sedan,Page,VA,0.15252393704034406
T51141,Sedan,Patrick,VA,0.12099319204034398
T51143,Sedan,Pittsylvania,VA,0.09488018370701068
T51145,Sedan,Powhatan,VA,0.13948471537367738
T51147,Sedan,Prince Edward,VA,0.1779609570403441
T51149,Sedan,Prince George,VA,0.09488018370701068
T51153,Sedan,Prince William,VA,0.11493185037367737
T51155,Sedan,Pulaski,VA,0.10976778204034397
T51157,Sedan,Rappahannock,VA,0.16356076704034406
T51159,Sedan,Richmond,VA,0.13852698537367736
T51161,Sedan,Roanoke,VA,0.12075351704034397
T51163,Sedan,Rockbridge,VA,0.15252393704034406
T51165,Sedan,Rockingham,VA,0.1418889770403441
T51167,Sedan,Russell,VA,0.07447401704034398
T51169,Sedan,Scott,VA,0.11540503204034397
T51171,Sedan,Shenandoah,VA,0.15252393704034406
T51173,Sedan,Smyth,VA,0.057314517040343974
T51175,Sedan,Southampton,VA,0.09488018370701068
T51177,Sedan,Spotsylvania,VA,0.12922047537367737
T51179,Sedan,Stafford,VA,0.14927214204034406
T51181,Sedan,Surry,VA,0.09488018370701068
T51183,Sedan,Sussex,VA,0.11623008587367728
T51185,Sedan,Tazewell,VA,0.09488018370701068
T51187,Sedan,Warren,VA,0.15504416704034407
T51191,Sedan,Washington,VA,0.09824553204034397
T51193,Sedan,Westmoreland,VA,0.13852698537367736
T51195,Sedan,Wise,VA,0.09163351704034407
T51197,Sedan,Wythe,VA,0.057314517040343974
T51199,Sedan,York,VA,0.09488018370701068
T51510,Sedan,Alexandria City,VA,0.09488018370701068
T51520,Sedan,Bristol City,VA,0.13917654704034407
T51530,Sedan,Buena Vista City,VA,0.09488018370701068
T51540,Sedan,Charlottesville City,VA,0.09488018370701068
T51550,Sedan,Chesapeake City,VA,0.09488018370701068
T51570,Sedan,Colonial Heights City,VA,0.09488018370701068
T51580,Sedan,Covington City,VA,0.09488018370701068
T51590,Sedan,Danville City,VA,0.18467186704034405
T51595,Sedan,Emporia City,VA,0.09488018370701068
T51600,Sedan,Fairfax City,VA,0.09488018370701068
T51610,Sedan,Falls Church City,VA,0.09488018370701068
T51620,Sedan,Franklin City,VA,0.16805376704034408
T51630,Sedan,Fredericksburg City,VA,0.09488018370701068
T51640,Sedan,Galax City,VA,0.057314517040343974
T51650,Sedan,Hampton City,VA,0.09488018370701068
T51660,Sedan,Harrisonburg City,VA,0.09488018370701068
T51670,Sedan,Hopewell City,VA,0.09488018370701068
T51678,Sedan,Lexington City,VA,0.09488018370701068
T51680,Sedan,Lynchburg City,VA,0.057314517040343974
T51683,Sedan,Manassas City,VA,0.11633795937367727
T51685,Sedan,Manassas Park City,VA,0.13498351704034406
T51690,Sedan,Martinsville City,VA,0.16040061704034408
